time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
14:51:12,25.5,0.810806,0.91,0.49,0,0,0,0,0,0,4,10,291283,5,0,4,349,112968,603,0,0,559,514,2408,2658,450,129,465,31,2,5,5,1,910,255,929891,13,4,2,2,181749,181733,4,4,4,5,12,290891,178702,7,8,19,11,8,0,5,0,4,366820,118,41,1,5,5,5,0,0,5,1,2,1,2
14:51:21,25.5,0.810875,0.54,0.23,0,0,0,0,0,0,2,19,293922,81,0,4,373,114815,944,0,0,645,585,3253,3691,684,76,732,155,2,55,56,28,1343,442,937354,59,5,2,4,183755,183745,4,4,5,7,14,293749,179678,8,9,139,15,34,11,6,2,43,341595,174,40,1,0,0,5,0,0,5,1,0,0,1
14:51:31,25.5,0.810865,0.78,0.27,0,0,0,0,0,0,4,8,301070,7,0,2,316,121152,578,0,0,221,196,329,505,42,0,68,0,1,5,5,1,31,6,967508,13,0,1,2,181020,181011,2,2,0,0,3,300676,180198,3,3,19,10,6,0,0,0,4,383464,112,36,1,0,0,1,0,0,1,1,0,0,1
14:51:41,25.5,0.810863,0.70,5.30,0,0,0,0,0,0,4,15,299955,16,0,4,439,120853,764,0,0,852,453,667,1056,62,9,133,62,11,8,8,1,37,6,967292,19,0,2,3,182393,182384,9,4,0,5,3,299579,179598,3,3,200,15,206,0,0,0,7,370966,144,47,0,0,0,2,0,0,2,0,0,0,0
14:51:50,25.5,0.81084,0.69,0.23,0,0,0,0,0,0,4,10,301503,8,0,4,328,121315,634,0,0,226,202,336,587,43,1,84,0,2,5,5,1,29,6,969183,13,0,2,2,181339,181329,4,4,0,0,3,301084,180525,3,3,20,10,6,0,1,0,4,379793,123,38,0,0,0,1,0,0,1,0,0,0,0
14:52:00,25.5,0.810898,0.69,0.32,0,0,0,0,0,0,4,16,293024,6,0,4,330,113817,634,0,0,293,250,435,765,54,2,113,0,2,8,8,1,39,6,930233,19,0,2,3,180668,180656,4,4,0,5,3,292666,179611,3,3,27,14,10,0,0,0,7,371701,115,37,0,0,0,1,0,0,1,0,0,0,0
14:52:10,25.5,0.810806,0.81,5.30,0,0,0,0,0,0,4,1,300691,4,0,4,317,121055,545,0,0,226,201,347,555,41,0,69,0,2,10,10,1,30,6,966695,23,0,2,2,180820,180812,4,4,0,0,3,300333,179976,3,3,26,10,8,0,0,0,7,380808,125,40,0,0,0,1,0,0,1,0,0,0,0
14:52:19,25.4,0.81088,0.49,0.23,0,0,0,0,0,0,4,1,300991,7,0,4,341,121167,639,0,0,287,254,437,646,51,1,77,31,2,8,8,1,33,6,967951,19,0,2,3,181239,181231,4,4,0,0,3,300636,180212,3,3,28,14,10,0,0,0,7,378463,122,39,0,0,0,1,0,0,1,0,0,0,0
14:52:29,25.4,0.810783,0.78,0.23,0,0,0,0,0,0,4,8,301174,8,0,4,342,121235,677,0,0,221,196,330,541,42,1,68,0,2,5,5,1,35,6,968288,13,0,2,2,181150,181140,4,5,0,0,3,300829,180347,3,3,20,10,6,0,0,0,4,380033,118,37,0,0,0,1,0,0,1,0,0,0,0
14:52:38,25.4,0.810915,0.80,0.42,0,0,0,0,0,0,6,12,294911,14,0,4,340,116131,719,0,0,261,216,363,1088,51,34,208,62,2,10,10,1,67,19,941903,23,0,1,2,180180,180173,4,4,0,10,3,294778,179318,3,3,36,10,8,0,0,0,7,368928,133,41,0,0,0,1,0,0,1,0,0,0,0
14:52:48,25.4,0.810771,0.54,0.23,0,0,0,0,0,0,4,26,298346,8,0,4,331,118870,622,0,0,234,199,331,839,49,1,141,31,2,5,5,1,68,20,956298,13,0,2,2,180883,180840,4,4,0,0,3,298145,179971,3,3,20,10,6,0,0,0,4,375137,119,40,1,0,0,1,0,0,1,1,0,0,1
14:52:57,25.4,0.810731,0.60,0.23,0,0,0,0,0,0,2,14,290686,7,0,4,357,112521,752,0,0,664,502,3084,3298,884,350,914,341,2,5,5,1,1633,687,930540,13,7,2,47,182908,182891,4,4,7,8,16,290264,178505,7,10,27,12,16,0,8,0,4,351608,123,40,1,0,0,21,0,0,21,1,0,0,1
14:53:07,25.4,0.810835,0.54,0.23,0,0,0,0,0,0,4,14,295394,7,0,4,367,116676,812,0,0,716,557,3152,3339,890,444,927,403,2,11,11,1,1603,683,952753,25,7,2,48,183650,183634,4,4,7,8,16,294934,179075,7,10,39,16,20,0,9,0,8,344989,145,42,1,5,5,16,0,0,16,1,2,1,2
14:53:16,25.4,0.810912,0.72,0.27,0,0,0,0,0,0,5,21,292375,6,0,4,357,115343,768,0,0,775,603,3254,3494,901,288,931,279,2,5,5,1,1646,691,943373,13,7,2,47,182396,182368,4,4,7,8,16,292201,177618,7,10,28,19,19,0,8,0,4,358942,124,40,0,0,0,18,0,0,18,0,0,0,0
14:53:26,25.4,0.810725,0.49,0.23,0,0,0,0,0,0,4,3,300799,5,0,4,337,121105,622,0,0,363,324,571,760,62,1,88,0,2,6,6,1,38,6,967734,15,0,2,3,181413,181405,4,4,0,0,3,300436,180113,3,3,23,20,11,0,0,0,5,385254,120,41,0,0,0,1,0,0,1,0,0,0,0
14:53:36,25.4,0.810752,0.54,0.23,0,0,0,0,0,0,4,12,297060,12,0,2,351,117131,659,0,0,313,288,500,726,51,3,79,31,1,10,10,1,12,6,947941,23,0,2,2,181346,181335,2,3,0,0,3,296547,180176,3,3,37,17,11,0,0,0,7,372827,124,37,0,0,0,2,0,0,2,0,0,0,0
14:53:46,25.4,0.810825,0.69,0.23,0,0,0,0,0,0,5,3,296830,8,0,4,463,119520,672,0,0,962,573,1839,1774,459,136,281,0,26,6,6,1,723,325,960526,15,3,2,14,182450,182435,18,5,3,2,9,296316,177774,6,6,188,23,199,0,4,0,5,368391,157,53,0,0,0,3,0,0,3,0,0,0,0
14:53:55,25.4,0.811069,0.67,0.65,0,0,0,0,0,0,4,5,301365,7,0,4,339,121243,645,0,0,315,283,488,668,51,32,79,31,2,5,5,1,22,6,968834,13,0,2,2,181595,181583,4,5,0,0,3,300931,180445,3,3,22,17,9,0,0,0,4,383905,112,37,0,0,0,1,0,0,1,0,0,0,0
14:54:05,25.4,0.810787,0.60,0.23,0,0,0,0,0,0,4,6,299519,7,0,4,331,119699,646,0,0,325,292,519,752,56,1,88,0,2,10,10,1,38,6,961004,23,0,2,2,181374,181368,4,5,0,0,3,299172,180217,3,3,32,17,11,0,0,0,7,378266,124,37,0,0,0,2,0,0,2,0,0,0,0
14:54:15,25.4,0.810821,3.12,0.89,0,0,0,0,0,0,4,7,301151,7,0,4,362,121313,646,0,0,316,283,500,704,57,1,82,0,2,5,5,1,30,6,968884,13,0,2,2,181450,181440,4,5,0,0,3,300788,180276,3,3,22,17,9,0,0,0,4,383923,116,39,0,0,0,2,0,0,2,0,0,0,0
14:54:24,25.4,0.810835,0.81,5.30,0,0,0,0,0,0,5,5,300145,41,0,4,329,120773,704,0,0,235,210,417,743,47,4,113,31,2,10,10,1,118,6,965569,23,0,2,2,180627,180617,4,5,0,0,3,299848,179820,3,3,64,10,8,0,0,0,7,371284,133,37,0,0,0,1,0,0,1,0,0,0,0
14:54:34,25.4,0.810832,0.49,0.23,0,0,0,0,0,0,4,20,299623,7,0,4,343,119759,731,0,0,561,513,2415,2944,456,37,511,31,2,5,5,1,959,281,968255,13,4,2,2,183433,183419,4,5,4,8,12,299492,180380,7,8,20,11,7,0,5,0,4,367863,122,39,1,0,0,7,0,0,7,1,0,0,1
14:54:43,25.4,0.810948,0.92,0.27,0,0,0,0,0,0,2,26,294146,8,0,4,358,114844,708,0,0,1088,1036,4194,4380,2151,1590,2153,1519,2,12,12,5,1738,383,955484,19,6,2,2,185320,185304,4,5,6,8,16,293785,179649,8,10,27,11,11,0,8,0,11,352836,135,40,1,0,0,9,0,0,9,1,0,0,1
14:54:53,25.4,0.810838,0.54,0.23,0,0,0,0,0,0,4,12,300543,15,0,4,336,120708,772,0,0,560,518,2452,2685,456,68,479,93,2,10,10,1,919,262,972402,23,4,2,2,183177,183162,4,5,4,5,12,300146,180163,7,8,39,11,9,0,5,0,7,363843,141,41,1,0,0,5,0,0,5,1,0,0,1
14:55:03,25.4,0.810898,0.66,0.23,0,0,0,0,0,0,4,15,296859,6,0,4,383,118248,834,0,0,1124,1060,4236,4425,2160,1622,2177,1643,2,12,12,5,1753,393,958099,19,6,2,2,184785,184767,4,4,6,8,16,296484,179040,8,10,39,12,20,0,8,0,11,343012,141,42,1,0,0,7,0,0,7,1,0,0,1
14:55:13,25.4,0.810789,0.54,0.23,0,1,0,1,0,1,5,16,298538,5,0,8,358,119020,688,0,0,561,519,2414,2834,463,130,480,31,4,5,5,1,958,279,963511,13,4,2,2,183072,183057,6,7,4,5,12,298318,180024,7,8,18,11,7,0,5,0,4,372742,133,45,1,1,0,7,0,0,7,1,1,1,2
14:55:23,25.4,0.810865,0.49,0.23,0,0,0,0,0,0,4,24,294646,79,0,4,364,116463,931,0,0,1106,1054,4371,4560,2159,1628,2173,1519,2,19,19,5,1665,368,956655,33,6,2,2,184367,184348,4,4,6,8,16,294310,178690,8,10,112,11,14,0,8,0,15,336388,148,36,0,0,0,9,0,0,9,0,0,0,0
14:55:33,25.4,0.810926,0.78,0.23,0,0,0,0,0,0,4,7,300944,8,0,2,337,121088,579,0,0,221,196,334,511,40,1,66,0,1,5,5,1,27,6,967186,13,0,2,2,181027,181016,2,2,0,0,3,300571,180199,3,3,20,10,6,0,0,0,4,384312,113,37,0,0,0,2,0,0,2,0,0,0,0
14:55:42,25.4,0.810842,0.81,5.30,0,0,0,0,0,0,4,17,294309,11,0,4,383,115725,799,0,0,1087,1050,4113,3929,2131,1590,2089,1550,2,17,17,5,1605,373,951959,29,5,2,2,184662,184647,4,4,5,2,16,293993,179117,8,10,41,11,14,0,8,0,13,352274,142,40,0,0,0,10,0,0,10,0,0,0,0
14:55:52,25.4,0.810802,0.89,0.49,0,0,0,0,0,0,4,9,292788,11,0,4,453,114230,665,0,0,726,386,519,738,54,9,77,0,11,5,5,1,39,6,931949,13,0,2,2,181842,181831,9,4,0,0,3,292446,179073,4,4,166,11,182,0,2,0,4,359172,136,47,0,0,0,1,0,0,1,0,0,0,0
14:56:02,25.4,0.810792,0.54,0.23,0,0,0,0,0,0,4,3,301286,6,0,4,323,121251,572,0,0,221,196,334,528,42,32,65,31,2,5,5,1,31,6,968290,13,0,2,2,181210,181200,4,4,0,0,3,300931,180386,3,3,18,10,6,0,0,0,4,385523,114,39,0,0,0,2,0,0,2,0,0,0,0
14:56:12,25.4,0.810809,0.77,0.49,0,0,0,0,0,0,5,11,296369,7,0,4,347,116885,666,0,0,233,207,334,550,35,1,67,0,2,10,10,1,18,6,945350,23,0,2,2,180648,180637,4,4,0,0,3,295887,179809,3,3,30,10,8,0,0,0,7,377108,122,37,0,0,0,1,0,0,1,0,0,0,0
14:56:21,25.4,0.81078,0.60,0.23,0,0,0,0,0,0,4,13,296762,44,0,4,334,116894,647,0,0,224,199,402,554,46,4,70,0,2,5,5,1,38,6,946593,13,0,2,2,181016,181005,4,4,0,0,3,296366,180199,3,3,56,10,6,0,0,0,4,372075,116,38,0,0,0,1,0,0,1,0,0,0,0
14:56:31,25.4,0.810913,0.78,0.23,0,0,0,0,0,0,4,5,300795,6,0,4,342,121078,607,0,0,221,196,327,567,46,1,66,0,2,5,5,1,48,12,967535,13,0,2,2,181072,181065,4,4,0,0,3,300641,180218,3,3,18,10,6,0,0,0,4,388279,113,38,0,0,0,1,0,0,1,0,0,0,0
14:56:41,25.4,0.810849,0.60,0.23,0,0,0,0,0,0,4,6,301480,16,0,4,348,121369,718,0,0,287,254,473,594,51,2,78,0,2,13,13,1,34,6,969919,29,0,2,3,181536,181527,4,5,0,0,3,301117,180494,3,3,46,14,12,0,0,0,10,369812,138,39,0,0,0,2,0,0,2,0,0,0,0
14:56:50,25.4,0.81083,0.54,0.23,0,0,0,0,0,0,4,3,301039,6,0,4,346,121246,656,0,0,224,199,326,556,42,1,80,31,2,5,5,1,41,6,967979,13,0,2,2,181103,181093,4,5,0,0,3,300697,180281,3,3,18,10,6,0,0,0,4,390615,113,38,0,0,0,1,0,0,1,0,0,0,0
14:57:00,25.4,0.810892,0.54,0.23,0,1,0,1,0,1,4,3,301145,7,0,8,318,121147,605,0,0,286,253,431,617,46,1,74,0,4,8,8,1,25,6,968209,19,0,2,3,181338,181330,6,6,0,0,3,300740,180298,3,3,28,14,10,0,0,0,7,379434,124,42,1,3,6,1,0,0,1,1,1,0,2
14:57:09,25.4,0.810883,0.54,0.23,0,0,0,0,0,0,4,7,300943,8,0,4,311,120848,599,0,0,231,205,354,546,43,1,68,0,2,11,11,2,40,10,966717,23,0,2,2,181269,181246,4,4,0,0,3,300568,180409,3,3,29,10,8,0,0,0,7,380631,125,42,1,0,0,1,0,0,1,1,0,0,1
14:57:19,25.4,0.810907,0.87,0.37,0,0,0,0,0,0,4,3,301301,8,0,4,308,121225,600,0,0,224,199,332,536,42,32,69,62,2,5,5,1,37,6,968502,13,0,2,2,181197,181187,4,4,0,0,3,300946,180388,3,3,20,11,6,0,0,0,4,379293,120,38,1,0,0,1,0,0,1,1,0,0,1
14:57:29,25.4,0.810836,1.13,5.39,0,0,0,0,0,0,4,5,298963,7,0,4,320,119132,662,0,0,240,208,359,819,48,32,123,31,2,5,5,1,68,19,958382,13,0,2,2,181210,181189,4,4,0,0,3,298776,180303,3,3,27,10,12,0,0,0,4,378342,119,38,0,0,0,1,0,0,1,0,0,0,0
14:57:38,25.4,0.81083,0.58,0.33,0,0,0,0,0,0,6,13,299401,16,0,4,357,120626,730,0,0,235,208,346,678,43,1,108,0,2,5,5,1,38,6,963193,13,0,2,2,180090,180076,4,4,0,0,3,299066,179288,3,3,28,10,6,0,0,0,4,371215,123,40,0,0,0,1,0,0,1,0,0,0,0
14:57:48,25.4,0.81083,0.54,0.23,0,0,0,0,0,0,4,9,295519,8,0,4,350,116702,667,0,0,599,459,2005,2524,555,223,758,279,2,6,6,1,968,423,949358,15,4,2,36,181902,181891,4,5,4,7,11,295302,179266,6,9,22,10,6,0,5,0,4,363120,123,40,0,0,0,18,0,0,18,0,0,0,0
14:57:57,25.4,0.810761,0.81,5.30,0,0,0,0,0,0,4,13,291896,7,0,4,512,117043,904,0,0,1302,754,3331,3549,897,419,923,310,65,10,10,1,1632,684,947802,23,7,3,47,182160,182142,41,5,7,8,16,291526,175623,10,13,226,13,228,0,9,0,7,335428,228,72,0,0,0,24,0,0,24,0,0,0,0
14:58:07,25.4,0.81093,0.63,0.32,0,0,0,0,0,0,4,16,293880,7,0,4,366,116389,778,0,0,720,552,3164,3351,891,288,931,372,2,6,6,1,1634,691,948900,15,7,2,48,182453,182434,4,4,7,8,16,293518,177899,7,10,29,16,18,0,8,0,5,355515,130,43,0,0,0,23,0,0,23,0,0,0,0
14:58:16,25.4,0.810896,0.70,0.41,0,0,0,0,0,0,4,18,294093,7,0,4,367,116887,782,0,0,782,605,3276,3482,910,412,935,341,2,6,6,1,1629,683,951330,15,7,2,47,182456,182438,4,4,7,8,16,293723,177651,7,10,33,19,21,0,8,0,4,352652,125,37,0,0,0,24,0,0,24,0,0,0,0
14:58:26,25.4,0.810789,0.75,5.30,0,0,0,0,0,0,4,21,292448,7,0,4,383,116987,792,0,0,817,641,3352,3592,912,350,938,341,2,11,11,1,1638,684,948569,25,7,2,48,180862,180847,4,5,7,8,16,292083,175959,7,10,42,22,23,0,8,0,8,360038,134,40,0,0,0,21,0,0,21,0,0,0,0
14:58:35,25.4,0.81075,0.67,0.71,0,0,0,0,0,0,4,12,298195,13,0,4,339,118595,664,0,0,651,601,2599,2809,477,130,477,93,2,5,5,1,923,250,961522,13,4,2,2,183304,183289,4,5,4,5,12,297858,179972,7,8,29,18,10,0,5,0,4,369318,127,38,1,0,0,8,0,0,8,1,0,0,1
14:58:44,25.4,0.810803,0.72,0.23,0,0,0,0,0,0,6,16,298034,10,0,4,352,119601,708,0,0,665,615,2605,2793,465,37,488,31,2,6,6,1,997,266,964424,15,4,2,2,182117,182102,4,5,4,5,12,297661,178803,7,8,28,18,10,0,5,0,4,366031,132,42,1,0,0,8,0,0,8,1,1,1,2
14:58:54,25.4,0.810831,0.75,5.30,0,0,0,0,0,0,4,13,300012,12,0,2,347,120805,759,0,0,569,522,2459,2655,446,7,474,93,1,10,10,1,918,272,971363,23,4,2,2,182643,182628,2,3,4,5,12,299619,179579,7,8,42,12,12,0,5,0,7,364999,130,37,0,0,0,7,0,0,7,0,0,0,0
14:59:04,25.4,0.810931,0.54,0.23,0,0,0,0,0,0,4,18,294024,7,0,4,348,115432,719,0,0,774,739,2117,2312,1734,1523,1762,1457,2,12,12,5,854,135,949838,19,2,2,2,182458,182446,4,5,2,3,7,293641,178966,4,5,25,10,10,0,3,0,11,360298,134,38,0,0,0,5,0,0,5,0,0,0,0
14:59:13,25.4,0.810854,2.48,0.27,0,0,0,0,0,0,4,8,301328,8,0,4,341,121269,626,0,0,224,199,330,501,42,1,68,0,2,5,5,1,32,6,968574,13,0,2,2,181256,181246,4,4,0,0,3,300986,180451,3,3,20,10,6,0,0,0,4,376506,119,37,0,0,0,2,0,0,2,0,0,0,0
14:59:22,25.4,0.810716,0.75,5.30,0,0,0,0,0,0,5,25,296741,74,0,4,390,117934,842,0,0,780,745,2257,2666,1753,1591,1778,1643,2,17,17,5,811,148,953929,29,2,2,2,182865,182852,4,4,2,3,7,296486,179337,4,5,102,10,12,0,3,0,14,352246,150,43,0,0,0,3,0,0,3,0,0,0,0
14:59:32,25.4,0.81084,1.01,0.49,0,0,0,0,0,0,6,5,299692,7,0,4,343,120633,657,0,0,247,217,344,533,41,1,68,0,2,5,5,1,32,6,963375,13,0,2,2,180383,180373,4,5,0,0,3,299302,179514,3,3,25,11,9,0,0,0,4,383558,120,39,0,0,0,3,0,0,3,0,0,0,0
14:59:42,25.4,0.810941,0.60,0.23,0,0,0,0,0,0,4,5,300935,12,0,2,312,121089,546,0,0,223,196,329,554,38,1,72,31,1,5,5,1,28,6,967297,13,0,1,2,180924,180917,2,2,0,0,3,300554,180110,3,3,22,10,6,0,0,0,4,377442,117,37,0,0,0,2,0,0,2,0,0,0,0
14:59:51,25.4,0.810895,0.49,0.23,0,1,0,1,0,1,4,4,300960,7,0,8,325,121104,621,0,0,221,204,327,550,34,1,68,0,4,10,10,1,12,6,967234,23,0,2,2,180952,180943,6,6,0,0,3,300474,180107,3,3,29,10,8,0,0,0,7,383097,121,37,3,6,5,1,0,0,1,1,3,2,3
15:00:01,25.4,0.810909,0.54,0.23,0,1,0,1,0,1,4,11,297987,8,0,8,461,119075,793,0,0,423,364,547,998,60,2,85,0,191,8,8,1,66,19,957363,19,0,6,3,181105,181094,125,6,0,0,3,297856,180136,4,4,126,14,24,0,1,0,7,371844,343,127,3,6,5,0,0,0,0,1,3,2,2
15:00:11,25.4,0.81079,0.63,0.23,0,0,0,0,0,0,4,6,300987,7,0,4,343,121367,661,0,0,229,203,337,543,40,31,66,31,2,5,5,1,31,6,968304,13,0,2,2,180873,180862,4,5,0,0,3,300607,179993,3,3,20,11,7,0,0,0,4,379482,115,36,0,0,0,1,0,0,1,0,0,0,0
15:00:21,25.4,0.810875,0.60,0.23,0,0,0,0,0,0,4,7,298488,45,0,4,326,118406,764,0,0,291,258,532,748,60,35,81,31,2,13,13,1,47,10,955693,29,0,2,3,181719,181708,4,5,0,0,3,298318,180643,3,3,76,14,12,0,0,0,10,371418,136,38,1,0,0,1,0,0,1,1,0,0,1
15:00:30,25.4,0.810821,1.00,0.30,0,0,0,0,0,0,4,2,301253,6,0,4,337,121180,585,0,0,221,196,326,535,41,1,68,0,2,5,5,1,28,6,968049,13,0,1,2,181233,181221,4,5,0,0,3,300855,180417,3,3,18,10,6,0,0,0,4,387931,119,39,1,0,0,1,0,0,1,1,0,0,1
15:00:39,25.4,0.81103,0.60,0.23,0,1,0,1,0,1,4,12,300557,6,0,8,337,120477,624,0,0,286,253,439,881,56,1,88,0,4,8,8,1,64,27,965904,19,0,2,3,181617,181608,6,7,0,0,3,300388,180548,3,3,27,14,10,0,0,0,7,379321,124,42,1,1,0,1,0,0,1,1,2,2,2
15:00:49,25.4,0.810874,0.60,0.23,0,0,0,0,0,0,4,5,300721,7,0,4,333,121064,633,0,0,229,204,348,571,42,1,84,31,2,10,10,1,33,6,966815,23,0,2,2,180793,180783,4,5,0,0,3,300308,179966,3,3,29,10,8,0,0,0,7,377569,126,39,1,0,0,2,0,0,2,1,0,0,1
15:00:59,25.4,0.810803,0.70,0.33,0,0,0,0,0,0,6,8,299372,7,0,2,342,120537,659,0,0,248,211,331,730,42,1,144,31,1,5,5,1,35,6,962936,13,0,2,2,180076,180064,2,3,0,6,3,299023,179275,3,3,19,12,6,0,0,0,4,382553,123,40,1,0,0,1,0,0,1,1,0,0,1
15:01:08,25.4,0.810825,0.70,5.30,0,0,0,0,0,0,6,9,299356,10,0,4,340,120272,614,0,0,252,220,371,749,49,1,122,0,2,5,5,1,68,19,962593,13,0,2,2,180394,180365,4,5,0,0,3,299177,179483,3,3,30,10,12,0,0,0,4,368378,133,41,1,0,0,1,0,0,1,1,0,0,1
15:01:18,25.4,0.810993,1.30,4.22,0,1,0,1,0,1,3,16,300307,8,0,8,346,120107,670,0,0,247,194,334,1071,49,32,153,124,4,5,5,1,68,21,963847,13,0,2,2,181663,181651,6,7,0,3,3,300143,180749,3,3,20,10,6,0,0,0,4,379065,112,40,1,1,0,1,0,0,1,1,2,2,2
15:01:28,25.4,0.810895,0.90,0.23,0,0,0,0,0,0,6,15,284583,8,0,4,356,109045,751,0,0,732,564,3164,3605,895,411,913,341,2,6,6,1,1662,695,909047,15,7,2,48,180657,180640,4,5,7,8,16,284392,176048,7,10,30,15,18,0,8,0,5,349786,138,41,1,0,0,22,0,0,22,1,0,0,1
15:01:37,25.4,0.810867,0.49,0.23,0,0,0,0,0,0,2,12,297021,16,0,4,345,117716,826,0,0,668,506,3121,3333,894,413,920,372,2,10,10,1,1630,684,959397,23,7,2,47,184146,184132,4,5,7,8,16,296698,179740,7,10,43,14,18,0,8,0,7,346749,142,39,1,0,0,21,0,0,21,1,0,0,1
15:01:47,25.4,0.81087,0.54,0.23,0,0,0,0,0,0,4,22,290200,12,0,4,367,111802,810,0,0,720,550,3170,3418,893,350,930,341,2,6,6,1,1636,683,927969,15,7,2,48,183470,183453,4,5,7,9,16,289845,178887,7,10,30,19,18,0,8,0,5,347644,136,42,1,0,0,21,0,0,21,1,0,0,1
15:01:56,25.4,0.810936,0.54,0.23,0,2,0,2,3,1,3,25,293002,8,0,12,360,114511,844,2,0,1117,918,5391,5758,1330,417,1349,403,6,6,6,1,2553,951,949303,15,11,2,47,185943,185924,6,7,11,13,25,292775,178929,11,15,44,21,26,0,13,0,4,338515,139,45,1,1,0,26,0,0,26,1,2,2,2
15:02:06,25.4,0.810876,0.54,0.23,0,0,0,0,0,0,4,24,293979,7,0,4,390,115862,936,0,0,1148,955,5433,5612,1325,448,1351,465,2,11,11,1,2511,941,954834,25,11,2,48,185683,185660,4,4,11,13,25,293622,178601,11,15,43,24,24,0,13,0,8,335345,144,42,0,0,0,26,0,0,26,0,0,0,0
15:02:15,25.4,0.810833,2.78,0.71,0,0,0,0,0,0,5,10,299704,7,0,4,330,120227,737,0,0,672,615,2607,3003,468,36,497,93,2,5,5,1,951,280,969943,13,4,2,2,183371,183356,4,4,4,5,12,299487,179915,7,8,25,18,12,0,5,0,4,365351,128,42,1,0,0,8,0,0,8,1,0,0,1
15:02:25,25.4,0.810927,0.49,0.23,0,0,0,0,0,0,4,6,300229,9,0,4,344,120831,646,0,0,399,369,1700,1463,339,67,207,31,2,8,8,1,780,196,968862,19,3,2,2,182191,182180,4,4,3,0,7,299820,179774,5,5,30,17,10,0,4,0,6,376806,117,37,1,0,0,1,0,0,1,1,0,0,1
15:02:34,25.4,0.810839,0.60,0.23,0,0,0,0,0,0,4,6,300886,7,0,4,326,121299,616,0,0,237,211,364,573,41,1,69,0,2,14,14,1,27,6,967987,31,0,1,2,180737,180730,4,4,0,0,3,300482,179897,3,3,40,14,11,0,0,0,7,382252,129,40,1,0,0,1,0,0,1,1,1,1,2
15:02:44,25.4,0.810837,0.78,0.23,0,0,0,0,0,0,2,10,300286,6,0,4,361,120586,739,0,0,757,722,2101,2335,1746,1523,1771,1488,2,12,12,5,850,137,965808,19,2,2,2,183609,183595,4,4,2,3,7,299923,180119,4,5,24,10,10,0,3,0,11,362655,121,41,0,0,0,3,0,0,3,0,0,0,0
15:02:54,25.4,0.810883,0.54,0.23,0,0,0,0,0,0,4,4,301217,12,0,4,327,121345,620,0,0,224,197,340,516,41,1,68,0,2,6,6,1,27,6,968557,15,0,2,2,181068,181061,4,4,0,0,3,300844,180265,3,3,27,10,6,0,0,0,4,380546,121,36,0,0,0,1,0,0,1,0,0,0,0
15:03:04,25.4,0.810891,0.54,0.23,0,0,0,0,0,0,2,12,300187,7,0,4,369,119966,790,0,0,759,724,2131,2283,1734,1523,1762,1426,2,17,17,5,852,134,966281,29,2,2,2,184121,184107,4,4,2,3,7,299757,180599,4,5,35,10,12,0,3,0,14,354701,140,39,0,0,0,4,0,0,4,0,0,0,0
15:03:14,25.4,0.810885,2.71,0.27,0,0,0,0,0,0,4,10,299921,8,0,4,425,120853,632,0,0,684,379,514,736,48,9,75,0,11,5,5,1,26,6,966213,13,0,2,2,181876,181866,9,4,0,0,3,299536,179540,4,4,161,11,178,0,1,0,4,375656,139,47,0,0,0,3,0,0,3,0,0,0,0
15:03:24,25.4,0.810931,0.81,5.30,0,0,0,0,0,0,2,15,300382,79,0,4,359,120416,907,0,0,772,732,2275,2752,1751,1559,1833,1488,2,17,17,5,888,149,967710,29,2,2,2,184164,184136,4,5,2,3,7,300214,180564,4,5,114,11,15,0,3,0,14,355031,150,41,0,0,0,3,0,0,3,0,0,0,0
