time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
15:11:36,25.4,0.810833,0.85,0.71,0,2,0,1,4,1,4,6,298938,7,0,8,341,120193,910,2,0,503,448,631,828,52,2,84,0,290,5,5,1,11,6,962690,13,0,7,2,180962,180954,186,7,0,0,3,298508,180100,4,4,161,17,23,0,0,0,4,376650,457,169,1,1,0,3,0,0,3,1,2,2,2
15:11:45,25.4,0.810928,0.54,0.23,0,0,0,0,0,0,4,8,300598,6,0,4,296,121196,558,0,0,316,283,497,723,62,1,81,0,2,5,5,1,41,6,967440,13,0,2,2,180785,180772,4,4,0,0,3,300188,179635,3,3,21,17,9,0,0,0,4,383677,118,36,0,0,0,2,0,0,2,0,0,0,0
15:11:55,25.4,0.810893,0.60,0.30,0,0,0,0,0,0,2,7,301593,8,0,2,320,121386,682,0,0,305,272,502,711,55,1,87,0,1,5,5,1,31,6,970094,13,0,2,2,181739,181730,2,3,0,0,3,301223,180584,3,3,23,17,9,0,0,0,4,381886,110,33,0,0,0,2,0,0,2,0,0,0,0
15:12:05,25.4,0.810825,0.49,0.23,0,0,0,0,0,0,5,10,296660,8,0,4,322,117329,677,0,0,338,293,501,1049,61,63,1734,1612,2,5,5,1,69,19,950591,13,0,2,2,180986,180965,4,5,0,6,3,296487,179791,3,3,23,17,9,0,0,0,4,372819,131,40,1,0,0,2,0,0,2,1,0,0,1
15:12:15,25.4,0.810903,0.60,0.23,0,1,0,1,0,1,4,5,301376,7,0,8,310,121264,630,0,0,330,286,505,752,56,1,122,0,4,5,5,1,36,6,969429,13,0,2,2,181603,181595,6,7,0,5,3,301024,180467,3,3,22,17,9,0,0,0,4,383364,118,41,1,1,0,1,0,0,1,1,2,2,2
15:12:25,25.4,0.810846,0.49,0.23,0,0,0,0,0,0,4,7,295124,6,0,4,328,115592,680,0,0,274,223,1217,1752,1213,1026,1776,1457,2,9,9,3,754,138,949396,17,2,2,2,181229,181222,4,5,2,7,5,295043,180041,4,5,23,10,8,0,3,0,8,354687,132,40,1,0,0,4,0,0,4,1,0,0,1
15:12:35,25.4,0.810873,0.49,0.23,0,0,0,0,0,0,2,7,302209,13,0,2,333,121921,694,0,0,244,202,385,573,38,2,67,0,1,9,9,1,24,6,972760,21,0,1,2,181575,181565,2,3,0,0,3,301848,180686,3,3,42,10,17,0,0,0,7,377071,115,37,1,0,0,1,0,0,1,1,0,0,1
15:12:44,25.4,0.810814,0.54,0.23,0,0,0,0,0,0,2,8,301018,23,0,4,342,120987,688,0,0,318,270,1420,1833,1735,1554,1767,1457,2,13,13,3,746,150,967233,25,2,2,2,181773,181761,4,5,2,3,6,300642,180370,4,5,38,10,13,0,3,0,11,359662,129,40,1,0,0,3,0,0,3,1,0,0,1
15:12:54,25.4,0.810763,0.54,0.23,0,1,0,1,0,1,4,8,287898,12,0,8,329,108678,555,0,0,241,205,367,859,49,1,88,31,4,9,9,1,68,27,904823,21,0,2,2,180576,180557,6,6,0,0,3,287751,179666,3,3,34,10,11,0,0,0,7,364884,123,41,1,1,0,2,0,0,2,1,2,2,2
15:13:03,25.4,0.810823,0.72,0.23,0,0,0,0,0,0,2,29,292613,12,0,4,340,113337,739,0,0,779,734,2154,2577,1745,1524,1818,1488,2,16,16,5,884,148,938939,27,2,1,2,183363,183329,4,4,2,3,7,292410,179715,4,5,39,10,15,0,3,0,14,349258,134,37,1,0,0,4,0,0,4,1,0,0,1
15:13:13,25.4,0.810862,0.83,0.49,0,0,0,0,0,0,2,6,302497,10,0,4,321,121962,608,0,0,229,195,356,584,42,1,72,0,2,10,10,1,33,6,973154,23,0,2,2,181739,181729,4,4,0,0,3,302145,180889,3,3,35,10,11,0,0,0,7,381867,115,37,1,0,0,2,0,0,2,1,0,0,1
15:13:23,25.4,0.810821,0.49,0.23,0,0,0,0,0,0,4,10,290954,13,0,4,324,111558,708,0,0,764,725,1272,1403,1448,1429,77,62,2,12,12,3,145,6,926554,23,0,2,2,182815,182805,4,4,0,4,5,290517,179668,3,3,36,12,13,0,0,0,10,360123,136,36,1,0,0,1,0,0,1,1,0,0,1
15:13:32,25.4,0.810918,0.49,0.23,0,1,0,1,0,1,4,8,301151,19,0,8,331,121334,686,0,0,241,206,373,578,42,1,70,31,4,9,9,1,29,7,968822,21,0,2,2,181082,181073,6,6,0,0,3,300778,180210,3,3,34,10,11,0,0,0,7,379018,128,39,1,1,0,1,0,0,1,1,2,2,2
15:13:42,25.4,0.810944,0.60,0.23,0,0,0,0,0,0,4,12,300477,15,0,4,509,121307,851,0,0,948,525,733,1078,65,10,144,62,65,11,11,1,75,19,969772,25,0,3,2,183557,183540,41,2,0,0,3,300125,179973,7,7,247,11,255,0,3,0,9,365249,206,66,0,0,0,2,0,0,2,0,0,0,0
15:13:52,25.4,0.810914,0.66,0.23,0,0,0,0,0,0,4,8,301242,16,0,4,347,121249,666,0,0,241,205,368,571,43,2,68,0,2,9,9,1,32,6,968624,21,0,2,2,181267,181257,4,4,0,0,3,300867,180396,3,3,35,10,11,0,0,0,7,383311,115,35,0,0,0,1,0,0,1,0,0,0,0
15:14:02,25.4,0.810915,0.98,0.51,0,0,0,0,0,0,4,8,300912,14,0,4,337,121138,607,0,0,313,262,465,717,46,1,90,31,2,12,12,1,23,6,968031,27,0,1,3,181250,181241,4,4,0,4,3,300540,180140,3,3,40,14,15,0,0,0,10,381618,122,38,0,0,0,2,0,0,2,0,0,0,0
15:14:12,25.4,0.810832,1.04,0.61,0,0,0,0,0,0,4,10,301226,10,0,4,350,121320,713,0,0,240,208,343,608,34,1,68,0,2,5,5,1,20,6,969006,13,0,2,2,181133,181124,4,4,0,2,3,300822,180311,3,3,30,11,12,0,0,0,4,371993,131,39,0,0,0,1,0,0,1,0,0,0,0
15:14:22,25.4,0.810887,1.13,0.70,6,8,6,2,0,1,4,4,300922,11,1,12,343,121418,703,0,1,290,254,458,658,52,2,105,62,6,9,9,1,35,6,968642,21,0,5,3,180912,180901,8,8,0,0,3,300505,179870,3,3,33,14,10,0,0,0,7,375580,127,43,1,0,0,1,0,1,2,1,0,0,1
15:14:31,25.4,0.810893,0.66,0.23,0,0,0,0,0,0,6,9,299479,7,0,4,342,120552,638,0,0,238,211,329,645,43,2,105,0,2,5,5,1,35,6,963080,13,0,2,2,180137,180129,4,4,0,1,3,299126,179323,3,3,19,10,6,0,0,0,4,379570,121,39,1,0,0,1,0,0,1,1,0,0,1
15:14:41,25.4,0.810913,0.60,0.23,0,0,0,0,0,0,6,15,292725,5,0,4,322,114313,553,0,0,305,262,407,691,44,2,119,31,2,8,8,1,16,6,930813,19,0,2,3,179652,179642,4,4,0,9,3,292223,178592,3,3,26,14,10,0,0,0,7,371433,124,40,1,0,0,3,0,0,3,1,1,1,2
15:14:51,25.4,0.810869,0.54,0.23,0,1,0,1,0,1,4,15,296028,6,0,8,332,117011,673,0,0,552,513,2420,2574,452,67,480,124,4,5,5,1,917,269,951836,13,4,2,2,182407,182391,6,6,4,5,12,295650,179394,7,8,19,11,7,0,5,0,4,371132,125,39,1,1,0,6,0,0,6,1,1,1,2
15:15:00,25.4,0.810937,0.54,0.23,0,0,0,0,0,0,4,17,299758,8,0,4,357,120242,783,0,0,617,567,2526,2688,461,68,491,62,2,8,8,1,929,266,969455,19,4,2,3,183163,183149,4,4,4,5,12,299398,179939,7,8,30,15,11,0,5,0,7,359767,134,40,1,0,0,6,0,0,6,1,0,0,1
15:15:10,25.4,0.810954,0.49,0.23,0,0,0,0,0,0,4,11,295679,10,0,4,378,116166,812,0,0,580,517,2433,3099,460,130,628,155,2,6,6,1,953,280,949832,15,4,2,2,183217,183191,4,4,4,14,12,295548,180141,7,8,24,11,7,0,5,0,4,359572,132,39,0,0,0,7,0,0,7,0,0,0,0
15:15:20,25.4,0.810863,0.54,0.23,0,0,0,0,0,0,5,13,299620,11,0,4,350,120351,750,0,0,560,518,2430,2808,459,68,475,31,2,5,5,1,951,283,969473,13,4,2,2,182834,182824,4,4,4,5,12,299397,179782,7,8,24,11,7,0,5,0,4,364685,130,40,0,0,0,7,0,0,7,0,0,0,0
15:15:30,25.4,0.810968,0.66,0.23,0,0,0,0,0,0,4,13,299410,11,0,4,341,119661,642,0,0,582,526,2473,2658,453,100,479,155,2,11,11,1,913,268,966773,25,4,2,2,183096,183081,4,4,4,6,12,298984,180043,7,8,37,11,13,0,6,0,8,369948,134,41,0,0,0,7,0,0,7,0,0,0,0
15:15:39,25.4,0.810931,0.49,0.23,0,0,0,0,0,0,4,9,300075,8,0,4,341,120787,665,0,0,578,521,2443,2584,444,37,467,62,2,9,9,1,916,271,971004,21,4,2,2,182672,182657,4,4,4,5,12,299704,179629,7,8,33,11,12,0,5,0,7,377729,123,37,0,0,0,7,0,0,7,0,0,0,0
15:15:49,25.4,0.810916,0.54,0.23,0,0,0,0,0,0,4,11,297848,14,0,4,479,119547,737,0,0,1193,748,2659,2762,452,106,475,31,11,10,10,1,918,271,963316,23,4,2,2,183979,183963,9,5,4,5,12,297482,178853,8,9,216,12,237,0,6,0,7,367887,144,46,0,0,0,5,0,0,5,0,0,0,0
15:15:59,25.4,0.810899,1.01,0.61,0,0,0,0,0,0,4,10,301167,9,0,4,334,121222,634,0,0,239,212,482,646,84,2,95,0,2,7,7,1,142,30,968882,17,0,2,2,181129,181122,4,5,1,1,4,300730,180254,4,4,25,10,6,0,1,0,6,378805,124,37,0,0,0,1,0,0,1,0,0,0,0
15:16:08,25.4,0.810858,0.99,0.49,0,0,0,0,0,0,4,10,300084,9,0,4,321,119964,597,0,0,223,196,337,878,48,32,147,62,2,5,5,1,69,20,963106,13,0,2,2,181480,181453,4,5,0,1,3,299948,180595,3,3,21,10,6,0,0,0,4,377348,117,37,0,0,0,1,0,0,1,0,0,0,0
15:16:18,25.4,0.810765,1.29,0.66,0,0,0,0,0,0,3,22,286720,5,0,4,338,106871,646,0,0,253,194,324,1215,49,2,268,62,2,5,5,1,69,19,897532,13,0,2,2,181156,181141,4,5,0,12,3,286507,180275,3,3,17,10,6,0,0,0,4,360788,113,38,0,0,0,2,0,0,2,0,0,0,0
15:16:28,25.4,0.810806,1.14,0.49,0,0,0,0,0,0,2,24,297379,5,0,4,358,117440,699,0,0,655,488,2426,3429,716,285,943,341,2,5,5,1,1269,556,958232,13,6,2,47,183898,183859,4,5,6,8,13,297253,180492,7,10,22,10,15,0,6,0,4,357830,112,38,0,0,0,17,0,0,17,0,0,0,0
15:16:37,25.4,0.810912,0.49,0.23,0,0,0,0,0,0,4,9,290958,5,0,4,368,113827,754,0,0,677,515,3093,3330,891,319,919,341,2,9,9,1,1646,684,935099,21,7,2,47,182009,181993,4,5,7,8,16,290615,177608,7,10,32,16,16,0,8,0,4,355633,123,42,1,0,0,21,0,0,21,1,1,1,2
15:16:46,25.4,0.810768,1.09,0.23,0,0,0,0,0,0,4,24,290221,10,0,4,384,111423,841,0,0,828,648,3365,3827,917,289,950,341,2,8,8,1,1671,706,927955,19,7,2,49,184379,184363,4,5,7,8,16,289985,179369,7,10,38,25,20,0,8,0,7,347698,134,44,1,0,0,22,0,0,22,1,0,0,1
15:16:56,25.4,0.810883,1.25,0.96,0,0,0,0,0,0,4,15,299751,17,0,4,340,120384,740,0,0,401,338,1602,1613,443,67,267,31,2,6,6,1,725,315,967033,15,3,2,13,182559,182549,4,5,3,2,9,299219,179669,4,4,35,19,19,0,3,0,6,372379,123,35,0,0,0,2,0,0,2,0,0,0,0
15:17:05,25.4,0.810925,0.98,0.51,0,0,0,0,0,0,6,9,299210,10,0,4,344,120713,639,0,0,350,310,531,708,52,1,88,31,2,7,7,1,32,6,963458,17,0,2,2,179996,179985,4,5,0,0,3,298807,178843,3,3,37,22,15,0,0,0,4,373513,133,38,0,0,0,2,0,0,2,0,0,0,0
15:17:15,25.4,0.810899,0.98,0.62,0,0,0,0,0,0,4,6,300536,8,0,4,325,120626,670,0,0,319,286,502,942,64,1,87,31,2,5,5,1,70,19,966446,13,0,2,2,181603,181595,4,4,0,0,3,300403,180418,3,3,23,17,9,0,0,0,4,381114,120,39,0,0,0,1,0,0,1,0,0,0,0
15:17:24,25.4,0.810922,0.97,0.61,0,0,0,0,0,0,2,30,295355,7,0,4,356,115538,724,0,0,247,208,1219,1855,1354,1181,1828,1674,2,9,9,3,773,148,950591,17,3,2,2,181736,181718,4,4,2,3,5,295246,180413,4,5,24,10,8,0,3,0,8,362346,125,40,0,0,0,3,0,0,3,0,0,0,0
15:17:35,25.4,0.810843,0.78,0.30,0,0,0,0,0,0,4,10,300757,8,0,2,321,121227,629,0,0,224,199,330,518,42,0,68,0,1,5,5,1,30,6,967329,13,0,1,2,180652,180642,2,2,0,0,3,300334,179840,3,3,20,10,6,0,0,0,4,378093,119,39,0,0,0,1,0,0,1,0,0,0,0
15:17:44,25.3,0.810925,0.54,0.23,0,0,0,0,0,0,2,23,286673,5,0,4,362,107612,719,0,0,750,715,2095,2308,1741,1492,1768,1457,2,12,12,5,849,134,903780,19,2,2,2,182881,182870,4,4,2,3,7,286271,179436,4,5,24,10,10,0,3,0,11,347819,132,40,0,0,0,3,0,0,3,0,0,0,0
15:17:54,25.3,0.810894,0.54,0.23,0,0,0,0,0,0,4,5,301381,11,0,2,417,121661,721,0,0,272,247,375,522,42,2,68,0,97,5,5,1,36,6,970009,13,0,3,2,181104,181092,60,2,0,0,3,300979,180434,3,3,63,10,6,0,0,0,4,376977,230,77,0,0,0,2,0,0,2,0,0,0,0
15:18:03,25.3,0.810886,0.60,0.23,0,0,0,0,0,0,5,13,294462,9,0,4,368,115741,769,0,0,771,733,2102,2308,1744,1585,1771,1612,2,13,13,5,869,135,946132,21,2,2,2,182720,182699,4,4,2,3,7,294177,179235,4,5,28,10,10,0,3,0,11,357863,132,40,1,5,5,4,0,0,4,1,1,0,2
15:18:13,25.3,0.810936,0.77,0.49,0,0,0,0,0,0,4,4,301041,7,0,4,334,121226,642,0,0,224,199,328,477,45,32,68,31,2,5,5,1,41,6,967691,13,0,2,2,181009,180990,4,4,0,0,3,300646,180179,3,3,19,10,6,0,0,0,4,384515,112,36,1,0,0,1,0,0,1,1,0,0,1
15:18:23,25.3,0.810778,0.64,0.41,0,0,0,0,0,0,4,8,299299,10,0,4,357,120527,719,0,0,727,709,1801,1302,1636,1491,78,0,2,8,8,3,272,57,958911,15,0,1,2,182280,182269,4,4,0,1,5,298915,179202,3,3,25,10,8,0,1,0,7,369549,122,37,1,0,0,1,0,0,1,1,0,0,1
15:18:32,25.3,0.810829,0.54,0.23,0,0,0,0,0,0,4,6,301400,19,0,4,317,121309,609,0,0,240,205,369,558,42,1,66,0,2,9,9,1,30,6,969187,21,0,2,2,181290,181280,4,4,0,0,3,301051,180422,3,3,34,10,11,0,0,0,7,372940,123,37,1,0,0,2,0,0,2,1,0,0,1
15:18:42,25.3,0.810898,0.60,0.23,0,1,0,1,0,1,4,21,290948,17,0,8,357,112137,691,0,0,631,571,2550,2715,472,6,483,62,4,12,12,1,922,263,927583,27,4,2,3,182420,182405,6,6,4,5,12,290519,179161,7,8,42,15,16,0,5,0,10,362242,132,40,1,1,0,5,0,0,5,1,1,1,2
15:18:52,25.3,0.810876,0.54,0.23,0,0,0,0,0,0,4,12,300695,18,0,4,361,121011,726,0,0,576,524,2438,2581,447,7,463,0,2,10,10,1,914,255,972973,23,4,2,2,183119,183105,4,4,4,5,12,300294,180044,7,8,43,18,14,0,5,0,7,371279,129,42,0,0,0,5,0,0,5,0,0,0,0
15:19:02,25.3,0.810954,0.49,0.23,0,0,0,0,0,0,4,19,299217,17,0,4,370,120041,797,0,0,634,574,2558,2722,463,37,473,0,2,12,12,1,930,253,968196,27,4,2,3,182826,182813,4,4,4,5,12,298815,179568,7,8,44,15,16,0,5,0,10,360949,140,41,0,0,0,8,0,0,8,0,0,0,0
15:19:11,25.3,0.810931,0.94,0.50,0,0,0,0,0,0,4,18,300422,18,0,4,360,120652,773,0,0,562,513,2434,2708,455,37,501,124,2,6,6,1,891,257,971714,15,4,2,2,183013,182998,4,4,4,6,12,299912,180028,7,8,24,11,7,0,5,0,6,357653,137,39,0,0,0,5,0,0,5,0,0,0,0
15:19:21,25.3,0.810912,0.60,0.23,0,0,0,0,0,0,4,11,300752,9,0,4,350,120954,766,0,0,616,566,2521,2698,462,99,474,31,1,8,8,1,917,254,973558,19,4,4,3,183395,183380,2,2,4,5,12,300382,180180,7,8,31,15,11,0,5,0,7,360545,132,37,0,0,0,5,0,0,5,0,0,0,0
15:19:31,25.3,0.81096,1.07,0.50,0,0,0,0,0,0,4,14,298300,13,0,4,359,118788,706,0,0,572,519,2449,2556,455,99,484,31,2,11,11,1,923,267,961480,25,4,2,2,182947,182930,4,4,4,5,12,297892,179893,7,8,39,11,13,0,5,0,9,369458,120,36,0,0,0,6,0,0,6,0,0,0,0
15:19:40,25.3,0.810921,1.17,0.50,0,0,0,0,0,0,4,10,301333,6,0,4,338,121258,629,0,0,217,200,302,494,34,1,67,0,2,5,5,1,13,6,968375,13,0,2,2,181170,181160,4,4,0,0,3,300826,180324,3,3,18,10,6,0,0,0,4,381607,114,38,0,0,0,1,0,0,1,0,0,0,0
15:19:50,25.3,0.810931,0.98,0.51,0,0,0,0,0,0,4,6,301272,6,0,4,335,121252,587,0,0,226,201,326,462,39,1,69,31,2,6,6,1,33,6,968302,15,0,2,2,181232,181220,4,4,0,0,3,300918,180415,3,3,21,11,6,0,0,0,4,383159,122,39,0,0,0,2,0,0,2,0,0,0,0
15:19:59,25.3,0.810875,0.87,0.48,0,0,0,0,0,0,4,3,300851,7,0,4,542,122020,894,0,0,398,350,444,657,38,1,70,0,270,5,5,1,18,6,970772,13,0,7,2,180783,180773,174,4,0,0,3,300385,180221,4,4,152,10,20,0,0,0,4,378773,428,160,0,0,0,1,0,0,1,0,0,0,0
15:20:09,25.3,0.810859,0.60,0.30,0,0,0,0,0,0,5,5,293180,8,0,4,330,113729,586,0,0,228,203,335,755,46,0,95,0,2,5,5,1,66,19,930138,13,0,2,2,180770,180759,4,4,0,0,3,292959,179905,3,3,20,10,6,0,0,0,4,369572,117,38,0,0,0,1,0,0,1,0,0,0,0
15:20:18,25.3,0.810932,1.19,0.63,0,0,0,0,0,0,4,7,300287,8,0,2,323,120435,610,0,0,236,197,331,1018,51,1,248,93,1,5,5,1,69,20,965360,13,0,1,2,181170,181150,2,2,0,7,3,300158,180293,3,3,20,10,6,0,0,0,4,377946,117,36,0,0,0,1,0,0,1,0,0,0,0
15:20:28,25.3,0.810819,0.54,0.23,0,1,0,1,0,1,2,23,284158,8,0,7,375,106160,747,0,0,661,497,3083,3272,877,350,904,310,2,5,5,1,1639,687,898487,13,7,2,47,182850,182832,4,4,7,8,16,283799,178438,7,10,27,12,16,0,8,0,4,346217,119,38,0,0,0,19,0,0,19,0,0,0,0
15:20:37,25.3,0.810921,0.70,0.40,0,1,0,1,0,1,2,18,296513,8,0,8,342,116782,740,0,0,660,498,3092,3270,892,350,919,341,4,5,5,1,1631,682,955149,13,7,2,47,184503,184485,6,6,7,8,16,296137,180106,7,10,27,12,16,0,8,0,4,350247,128,42,3,6,5,21,0,0,21,1,3,2,3
15:20:47,25.3,0.81092,0.66,0.23,0,0,0,0,0,0,2,12,296103,6,0,4,376,117145,787,0,0,708,540,3160,3630,911,413,984,279,2,6,6,1,1668,702,956251,15,7,2,48,184176,184138,4,4,7,8,16,295937,179539,7,10,28,15,18,0,8,0,5,363017,121,42,0,0,0,20,0,0,20,0,0,0,0
15:20:57,25.3,0.810972,0.60,0.23,0,0,0,0,0,0,2,17,291808,6,0,4,345,112493,715,0,0,757,586,3251,3787,915,351,959,341,2,5,5,1,1664,696,934198,13,7,2,47,184533,184518,4,4,7,9,16,291672,179777,7,10,25,19,16,0,8,0,4,351085,124,41,0,0,0,22,0,0,22,0,0,0,0
15:21:06,25.3,0.810932,0.66,0.23,0,0,0,0,0,0,4,18,293999,6,0,4,354,115334,782,0,0,831,648,3361,3794,913,382,993,341,2,6,6,1,1668,698,947390,15,7,2,48,184191,184161,4,4,7,8,16,293866,179215,7,10,39,22,27,0,8,0,5,352772,128,40,0,0,0,17,0,0,17,0,0,0,0
15:21:16,25.3,0.810881,0.85,0.71,0,0,0,0,0,0,4,9,301177,16,0,4,347,121309,703,0,0,345,299,544,746,57,2,84,0,2,9,9,1,39,6,969249,21,0,2,2,181514,181505,4,4,0,0,3,300827,180286,3,3,39,18,15,0,0,0,6,377361,119,36,0,0,0,3,0,0,3,0,0,0,0
15:21:25,25.3,0.810889,0.49,0.23,0,0,0,0,0,0,4,4,301473,22,0,4,366,121424,736,0,0,336,293,539,704,58,1,84,0,2,10,10,1,39,6,970230,23,0,2,2,181700,181691,4,4,0,0,3,301110,180508,3,3,42,17,14,0,0,0,7,372162,123,35,0,0,0,1,0,0,1,0,0,0,0
15:21:35,25.3,0.810924,0.60,0.30,0,0,0,0,0,0,4,8,301187,13,0,4,341,121219,668,0,0,335,293,534,707,57,1,83,31,2,10,10,1,38,6,969039,23,0,2,2,181526,181513,4,4,0,0,3,300842,180360,3,3,41,17,14,0,0,0,7,375743,132,40,1,0,0,2,0,0,2,1,0,0,1
