time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
15:21:58,19.9,0.0211557,1.37,18.45,114,124,255,10,938,7,4,41,279969,23,90,44,951,106046,2354,259,1,9510,7043,11106,9919,3481,2062,1108,0,22,186,186,5,5212,2902,953542,367,12,21,4,200719,200701,14,14,12,11,17,279566,176143,9,11,376,11,511,6,17,0,195,307519,254,63,2,19,0,253,33,171,424,1,27,27,2
15:22:07,19.9,0.0210842,1.54,20.35,0,0,0,0,0,0,2,16,294590,2,0,4,1344,118029,1900,0,0,7837,5667,5311,5486,1296,143,1323,189,2,43,43,1,2533,918,987589,89,11,17,47,191574,191548,4,4,11,13,24,294209,179034,11,15,105,12,18,0,13,0,40,342862,151,29,0,0,0,23,0,0,23,0,0,0,0
15:22:17,20.1,0.0210291,1.50,19.44,55,65,161,10,2605,9,2,65,280581,23,104,44,1341,107489,2405,489,1,10527,7436,15998,15276,5701,2216,5610,1764,22,107,107,5,9929,4953,991270,209,20,18,49,204654,204616,20,20,20,27,35,280218,175665,14,24,222,20,96,16,26,3,80,302456,266,61,2,8,0,282,178,134,416,0,0,0,0
15:22:27,20.2,0.0210618,5.61,21.69,0,0,0,0,0,0,4,26,282640,8,0,4,802,106180,1746,0,0,7533,5369,3198,3903,898,264,986,63,2,45,45,2,1663,695,922762,91,8,17,47,188588,188576,4,4,7,11,15,282431,178145,8,11,103,12,14,0,8,0,41,346833,152,32,0,0,0,23,0,0,23,0,0,0,0
15:22:36,20.4,0.0211342,1.57,20.60,28,38,648,11,1964,9,4,40,277295,6,427,48,1263,104180,2562,789,2,8649,5952,10675,10673,2550,1267,4265,2142,24,394,394,3,4760,1998,941990,787,11,25,47,193905,193889,22,22,10,18,21,277186,175691,8,16,798,18,1251,10,15,3,400,307788,230,57,3,6,0,772,96,438,1210,0,0,0,0
15:22:46,20.5,0.0229528,18.53,20.46,103,109,122,6,424,5,4,24,286849,15,22,28,1367,112815,1837,87,1,8155,5887,6466,6384,2576,1279,1225,126,14,50,50,1,3866,2253,970207,103,12,17,50,194777,194760,10,11,11,11,17,286716,176692,8,11,116,21,17,4,13,0,40,345075,176,43,0,4,0,76,31,103,179,0,0,0,0
15:22:55,20.6,0.0210546,1.31,18.35,0,0,0,0,0,0,4,15,288817,4,0,4,1331,113882,1690,0,0,7615,5468,3395,3577,911,326,855,126,2,44,44,1,1649,697,955582,91,7,17,47,188127,188109,4,4,7,2,15,288504,177421,7,10,112,17,20,0,8,0,41,357815,143,30,0,0,0,21,0,0,21,0,0,0,0
15:23:05,20.7,0.0209975,1.41,18.35,67,77,173,10,2603,9,4,48,284173,25,104,44,1512,111495,2229,489,1,9809,6568,9954,9447,4259,1988,4213,2016,31,105,105,1,6686,3915,982986,213,8,19,5,198202,198186,23,19,7,10,9,284030,175631,5,10,361,21,247,16,10,3,73,324851,259,61,3,8,0,252,178,144,396,0,0,0,0
15:23:15,20.8,0.0223527,613.04,42.56,475,514,0,38,531,6,4,5,298459,4,0,152,1387,122035,1647,180,0,7459,5335,2016,2457,64,4,90,0,76,43,43,1,56,27,991560,89,0,18,2,186005,185992,6,6,0,0,2,298082,179032,3,3,92,16,4,0,0,0,40,387418,210,125,1,94,443,91,0,0,91,1,172,171,2
15:23:25,20.9,0.0210638,1.54,19.53,77,98,233,21,1776,5,6,12,294481,5,227,95,1436,119480,1801,557,1,8061,5592,4073,4872,731,296,2983,2079,47,55,55,1,2134,614,986061,113,2,18,4,186338,186333,14,17,1,9,7,294319,177681,4,9,119,29,10,10,1,3,46,368326,208,137,3,94,0,366,93,226,592,1,170,170,2
15:23:35,21,0.0210852,1.50,19.44,156,211,770,53,2792,20,0,49,287555,23,449,208,1417,113204,2836,1011,3,9570,6741,12657,11437,4055,2781,3584,1827,104,466,466,1,5892,3515,1002167,935,7,29,4,201789,201759,34,35,7,13,9,287127,177441,5,10,942,24,1266,16,13,3,464,321893,327,143,6,78,0,862,127,541,1403,1,93,93,2
15:23:45,21.1,0.0213087,10.44,23.85,37,81,0,41,473,7,4,7,282433,3,0,156,669,104973,1651,162,0,7440,5336,1603,2048,75,4,99,0,78,45,45,1,58,27,907945,93,0,19,3,186123,186113,6,7,0,0,2,282137,178994,3,3,101,19,11,0,0,0,44,368845,209,118,1,81,0,83,0,0,83,1,118,118,2
15:23:55,21.2,0.0210495,3.49,19.36,40,86,44,42,1378,9,6,12,282406,5,38,152,349,105956,1753,341,0,7882,5509,3485,4269,708,41,2907,1984,76,52,52,1,2293,569,923049,107,1,19,2,186041,186023,10,10,1,6,6,282051,177635,4,9,118,22,13,10,1,3,38,353099,237,127,1,85,0,157,54,33,189,1,120,120,2
15:24:04,21.2,0.0232549,1.67,19.12,10,17,26,7,517,5,0,24,275138,32,20,32,1343,98732,2146,113,0,8454,6208,4802,4665,2404,2032,407,126,106,84,84,1,2912,2212,899675,171,5,21,5,196752,196737,68,13,4,4,4,274908,178776,5,5,257,23,66,6,6,0,55,314393,317,94,2,17,0,69,31,20,89,1,25,25,2
15:24:14,21.2,0.0210822,1.28,20.36,81,90,0,9,528,3,4,17,293000,4,0,40,344,115608,1612,180,0,7439,5319,1604,2216,69,7,147,63,20,44,44,1,69,20,959296,91,1,18,2,186009,186002,6,7,1,0,2,292851,178852,3,3,96,16,7,0,0,0,40,386845,157,122,1,90,0,92,0,0,92,1,170,170,2
15:24:24,21.2,0.0212557,1.34,19.34,104,111,125,7,724,6,4,11,283725,22,23,32,1360,108648,1998,95,1,8613,6167,6319,5296,2521,1842,352,189,16,91,91,1,3235,2278,948754,185,5,19,5,196460,196446,12,13,5,4,4,283371,177682,4,4,198,22,67,6,7,0,69,338329,226,47,1,5,0,70,32,95,165,0,0,0,0
15:24:33,21.3,0.021075,2.20,19.84,0,0,0,0,0,0,4,5,295693,3,0,4,1304,119186,1581,0,0,7106,5079,431,949,51,67,137,157,2,42,42,1,70,20,969798,87,1,17,2,185911,185909,4,4,0,0,2,295560,179043,3,3,91,9,7,0,0,0,39,383319,130,25,0,0,0,1,0,0,1,0,0,0,0
15:24:43,21.3,0.0213557,1.58,19.45,69,75,156,6,2182,5,4,18,288851,15,84,26,1346,113225,2060,400,1,8735,5900,6762,6934,2617,837,4000,1827,13,93,93,1,4493,2361,975589,189,4,19,2,191752,191742,14,15,3,8,7,288725,178368,4,9,207,16,78,12,5,3,72,343644,229,44,1,4,0,193,147,133,326,0,0,0,0
15:24:52,21.4,0.0213404,1.28,19.36,0,0,0,0,0,0,4,7,299820,13,0,4,1305,122256,1711,0,0,7098,5074,452,828,53,66,76,63,2,44,44,1,48,12,986609,91,0,18,2,186782,186768,4,5,0,0,2,299512,180013,3,3,103,8,4,0,0,0,38,377301,139,26,0,0,0,0,0,0,0,0,0,0,0
15:25:02,21.4,0.0232794,18.57,20.79,26,35,442,10,1150,9,2,26,287328,22,220,41,1779,113521,2645,498,1,8744,6326,9176,8147,3392,2616,772,126,21,421,421,1,3855,2937,975622,845,6,26,4,199159,199137,22,21,6,7,4,286927,177180,4,4,854,10,1198,6,12,0,428,326110,240,52,4,6,0,511,35,244,755,0,0,0,0
15:25:12,21.4,0.0213526,1.69,19.48,0,0,0,0,0,0,6,3,296435,9,0,4,431,120284,1685,0,0,7503,5219,610,1027,63,10,83,0,11,42,42,1,56,20,976658,87,0,17,2,185759,185751,9,4,0,0,2,296075,177710,3,3,216,11,143,0,0,0,38,366228,164,36,0,0,0,1,0,0,1,0,0,0,0
15:25:21,21.5,0.0213026,1.67,19.35,69,79,182,10,2616,9,2,25,287774,18,104,44,1356,112003,2098,489,1,9288,6349,8800,8367,4047,1881,4106,1764,22,96,96,1,6106,3762,980598,195,5,19,4,198431,198409,24,24,5,10,7,287258,178263,4,9,200,17,70,14,7,3,69,340185,242,55,2,8,0,231,157,136,365,0,0,0,0
15:25:31,21.5,0.0219292,824.93,49.26,71,77,0,6,450,3,6,10,297418,5,0,28,1336,121232,1693,154,0,7314,5217,1327,1969,52,4,125,0,14,43,43,1,68,20,982423,89,1,17,2,185656,185653,6,6,0,0,2,297300,178853,3,3,101,8,10,0,0,0,39,380293,160,113,1,77,0,79,0,0,79,1,145,145,2
15:25:41,21.6,0.0213189,1.31,18.44,86,102,237,15,1770,7,6,18,273043,5,227,71,1331,97645,1746,556,1,7869,5414,3733,4579,701,422,2986,1953,35,51,51,1,2134,611,879396,105,2,18,2,185453,185450,16,18,1,12,7,272913,177395,4,9,107,16,4,10,1,3,39,337120,202,140,2,94,0,364,93,227,591,1,170,170,2
15:25:51,21.6,0.0214292,1.22,19.36,144,185,115,33,909,7,4,26,283537,29,22,88,1362,108499,2019,251,1,8687,6438,7447,7085,2778,1845,719,0,44,70,70,1,3787,2475,954285,143,8,18,4,196855,196829,10,10,8,8,13,283216,177682,8,9,155,12,22,6,11,0,49,332124,243,127,2,86,0,145,31,95,240,1,120,120,2
15:26:00,21.6,0.0211648,1.46,19.36,51,81,0,25,466,6,4,7,292829,5,0,80,1343,116920,1743,162,0,7669,5546,3425,3867,456,134,486,126,40,43,43,1,948,278,969687,89,4,18,2,187384,187368,6,7,4,5,11,292563,178531,7,8,93,10,5,0,5,0,40,362442,182,118,1,81,0,89,0,0,89,1,118,118,2
15:26:10,21.7,0.0212934,1.48,20.36,481,521,113,36,3061,17,2,51,280514,20,102,125,1003,106185,2279,647,0,9819,6809,12993,12085,4665,1892,4564,1890,63,103,103,1,7561,4154,976169,209,11,19,4,199486,199465,12,11,11,13,18,280172,176607,9,15,214,15,84,13,15,1,71,330386,279,137,3,92,444,340,178,102,442,1,119,118,2
15:26:19,21.7,0.0212975,5.42,21.61,0,0,0,0,0,0,4,13,298602,2,0,4,400,120482,1737,0,0,7435,5391,2513,3106,463,134,544,126,2,43,43,1,960,280,988735,89,5,17,2,188737,188728,4,5,4,5,11,298463,179724,7,8,91,9,5,0,5,0,38,367347,150,30,0,0,0,7,0,0,7,0,0,0,0
15:26:29,21.8,0.02137,1.60,19.84,28,38,648,11,1973,9,2,34,288553,6,427,48,1556,114026,2422,793,2,8636,5888,9776,9657,2521,1361,3737,1890,24,356,356,1,4353,1972,988136,701,7,23,2,193772,193749,22,23,7,16,16,288249,177151,8,14,718,17,1242,10,12,3,373,331747,218,55,4,6,0,761,96,438,1199,0,0,0,0
15:26:39,21.8,0.0213771,2.07,19.76,104,110,123,6,428,5,4,18,297130,21,22,28,1383,121250,2013,87,1,8372,6294,6215,5649,2144,1152,715,0,14,70,70,1,3151,1840,999082,143,8,17,4,195749,195729,16,16,8,8,13,296812,178522,8,9,149,11,23,6,11,0,51,344154,197,43,1,4,0,66,31,98,164,0,0,0,0
15:26:49,21.9,0.0212424,1.83,18.83,0,4,87,4,2185,4,4,17,284461,15,82,20,1331,108485,2008,398,0,8693,5874,6589,6615,2628,805,3945,1890,10,95,95,1,4479,2332,950764,193,3,19,2,191679,191659,10,11,3,8,7,284001,178433,4,9,199,17,81,12,5,3,79,350830,214,36,1,4,0,190,147,82,272,0,0,0,0
15:26:59,21.8,0.0231151,821.03,49.65,0,4,26,4,421,4,5,20,280674,17,20,20,1320,104440,1672,88,0,7661,5602,3055,2694,1072,515,301,63,10,52,52,1,1636,906,912123,107,5,17,3,191469,191461,10,11,4,2,4,280516,178308,4,4,114,10,5,4,5,0,42,351181,153,37,0,4,0,58,31,20,78,0,0,0,0
15:27:08,21.8,0.0211322,1.67,20.36,0,0,0,0,0,0,5,10,298217,2,0,4,801,121031,1651,0,0,7110,5082,444,627,47,3,72,0,2,43,43,1,50,12,980592,89,0,17,2,185970,185965,4,5,0,0,2,297980,179195,3,3,91,9,5,0,0,0,38,382863,136,27,0,0,0,2,0,0,2,0,0,0,0
15:27:18,21.9,0.0230028,20.19,20.29,101,107,127,6,423,5,4,14,290320,17,22,28,1008,114276,1882,87,1,8286,6127,5233,4900,1919,1339,555,63,14,69,69,5,3027,1713,971282,133,6,22,4,195296,195273,14,15,6,5,8,289987,178245,5,6,146,13,32,4,9,0,51,350553,190,49,1,4,0,58,31,98,156,0,0,0,0
15:27:28,21.9,0.0213077,1.42,19.44,53,81,0,23,475,5,2,31,292981,5,0,64,1341,116600,1722,162,0,7698,5478,3049,4062,485,135,815,126,32,44,44,1,911,339,971523,91,5,17,36,187521,187509,6,7,5,9,9,292771,178901,6,9,94,8,4,0,5,0,38,372800,162,117,1,81,0,104,0,0,103,1,118,118,2
15:27:38,22,0.021321,1.51,19.45,70,79,147,9,2254,6,2,28,291077,18,84,40,1377,115044,2298,426,1,9679,6798,9167,9718,3956,1757,4252,1890,20,101,101,5,6448,3660,996372,197,6,19,3,197361,197344,18,18,5,15,11,290857,178746,5,11,204,17,78,14,9,3,78,322817,252,66,3,17,0,211,147,123,334,1,26,26,2
15:27:47,22.1,0.0212465,61.12,24.20,70,77,0,7,454,3,2,16,293636,6,0,32,1294,117513,1853,154,0,7712,5474,4053,4578,903,13,964,126,16,43,43,1,1663,697,978942,89,7,17,47,188891,188871,6,6,7,9,15,293296,178601,7,10,99,17,14,0,8,0,39,353486,155,111,1,77,0,98,0,0,98,1,146,146,2
15:27:57,22,0.0212128,1.66,19.70,514,553,584,40,2130,16,4,28,271980,6,395,164,1201,102937,2423,901,2,9028,6427,10694,11366,2347,949,4293,2646,82,245,245,5,4759,1882,934458,485,11,24,47,189615,189600,24,24,10,22,24,271880,171798,9,18,498,17,980,10,16,3,328,301949,284,162,5,100,442,777,94,405,1182,1,171,170,2
15:28:07,22.1,0.0212393,1.35,19.36,120,130,127,9,504,6,2,43,283602,25,22,36,1016,108922,2050,113,1,8354,6128,7436,6946,3208,2069,1151,63,18,69,69,1,4476,2873,959499,141,11,17,50,196524,196489,12,13,11,11,17,283225,176903,8,11,159,18,34,6,14,0,47,326485,203,61,2,17,0,89,31,111,200,1,25,25,2
15:28:16,22.1,0.0213485,2.43,21.02,64,81,0,16,477,6,4,16,289358,4,0,54,1402,114921,1855,162,0,7813,5560,4130,4558,901,105,935,157,87,42,42,1,1657,696,964803,87,7,19,47,187550,187527,40,4,7,8,15,289022,177210,8,11,134,11,28,0,8,0,40,344667,243,147,1,81,0,98,0,0,98,1,118,118,2
15:28:26,22.1,0.0212424,1.29,19.36,65,71,145,6,2171,5,4,58,277540,13,84,28,1239,104290,2167,400,1,9068,6075,9657,9872,3511,942,4877,1890,14,90,90,1,6154,3092,941622,183,11,18,49,193025,193012,12,12,10,16,20,277554,175761,8,16,195,20,89,12,13,3,67,309854,235,47,2,4,0,221,147,125,346,0,0,0,0
15:28:35,22.2,0.0225272,821.23,46.99,0,4,26,4,422,4,4,20,284872,16,20,20,353,109336,1738,88,0,7863,5783,4525,3810,1557,709,456,0,10,48,48,1,2383,1301,939752,99,7,17,41,191340,191331,12,12,7,5,10,284601,176954,5,5,112,20,15,4,10,0,42,344239,158,41,0,4,0,72,31,20,92,0,0,0,0
15:28:46,22.2,0.021073,1.66,19.36,0,3,227,3,1102,3,6,12,296014,5,223,16,336,118497,1808,351,0,7684,5360,2431,3061,622,137,2592,2079,8,57,57,1,1885,541,981298,117,1,17,4,187230,187220,8,11,1,6,4,295768,179031,4,6,123,25,10,10,0,3,42,377359,170,34,4,2,0,251,81,219,470,0,0,0,0
15:28:55,22.3,0.0212495,1.28,19.36,107,113,128,6,435,5,4,16,289127,23,22,28,648,113257,1939,87,1,8208,6049,4630,4155,2400,1715,317,0,14,69,69,1,2904,2201,968455,141,4,18,4,194360,194341,16,17,4,3,4,288767,177773,4,4,149,18,21,6,6,0,48,358227,198,43,1,4,0,58,31,114,172,0,0,0,0
15:29:05,22.3,0.0212057,1.44,19.44,0,0,0,0,0,0,4,10,298686,4,0,4,315,120954,1677,0,0,7264,5227,783,1228,78,3,103,0,2,46,46,1,58,19,983031,95,0,17,4,186656,186647,4,5,0,0,2,298365,179214,3,3,101,23,10,0,0,0,44,385067,138,29,0,0,0,2,0,0,2,0,0,0,0
15:29:15,22.3,0.0213128,1.35,20.36,62,72,168,10,2619,9,2,35,285103,23,104,44,911,110756,2109,488,1,9199,6324,9849,8965,4273,1884,4173,1764,22,97,97,1,6678,3916,980329,197,8,18,4,197538,197526,20,21,7,7,9,284913,176624,5,10,208,23,86,14,10,2,70,341919,234,55,2,8,0,254,178,142,396,0,0,0,0
15:29:24,22.3,0.0210771,4.70,20.46,0,0,0,0,0,0,4,8,298266,4,0,4,1309,121661,1657,0,0,7279,5228,745,1411,74,3,147,0,2,46,46,1,67,20,983672,95,1,17,3,186642,186641,4,5,1,0,2,298183,179221,3,3,111,20,17,0,0,0,44,380290,138,27,0,0,0,1,0,0,1,0,0,0,0
15:29:34,22.4,0.0210097,1.30,20.23,37,47,649,11,1981,9,5,45,272706,6,427,48,1667,100134,2586,800,2,8318,5598,8459,7981,2321,1199,3321,1952,24,315,315,1,3688,1952,913096,633,3,27,2,192704,192683,22,22,3,9,7,272451,175729,4,9,638,22,1269,10,7,3,505,321299,241,56,4,6,0,816,96,447,1263,0,0,0,0
15:29:44,22.4,0.021224,8.92,23.11,35,68,0,32,398,7,4,1,298861,6,0,128,387,120932,1724,136,0,7470,5356,1468,1905,75,5,99,0,64,47,47,1,57,27,987766,97,0,19,3,186875,186867,6,6,0,0,2,298567,179653,3,3,107,19,11,0,0,0,45,386649,199,103,1,68,0,70,0,0,70,1,94,94,2
15:29:53,22.4,0.0212332,1.55,19.36,45,84,85,37,2355,8,5,17,265821,12,81,136,1395,91653,1845,553,0,8175,5567,5101,5959,1842,175,3959,1890,68,59,59,1,3520,1647,856620,121,3,19,2,186245,186241,10,9,2,7,7,265807,176807,4,9,132,16,44,10,3,3,49,329047,232,127,2,84,0,264,146,81,345,1,118,118,2
15:30:03,22.5,0.0229334,8.44,20.07,9,17,26,7,507,5,4,15,268461,24,20,28,1173,93572,1826,113,0,8049,5977,4030,3776,1738,1210,358,63,14,67,67,1,2271,1580,861946,137,5,18,4,192198,192185,14,14,4,3,4,268293,177246,4,4,151,10,24,6,6,0,48,323480,191,55,1,17,0,69,31,20,89,1,25,25,2
15:30:13,22.5,0.0208944,1.35,19.36,527,560,644,34,2198,15,2,47,288217,6,426,140,1906,114752,2542,962,2,8051,5631,7463,7738,1520,722,3291,1953,70,362,362,1,2716,1251,983052,727,3,28,2,189767,189755,24,24,2,10,7,288025,176936,4,9,733,17,1204,10,5,3,420,341543,237,154,4,100,450,829,95,437,1266,1,171,170,2
15:30:23,22.5,0.0230283,23.49,21.55,185,206,134,20,944,6,4,9,296948,9,22,80,1475,121788,1921,270,1,7990,5741,5475,5685,758,112,653,126,187,45,45,1,1626,470,998430,93,9,22,2,188452,188437,111,18,8,5,13,296827,178455,9,10,177,9,20,2,9,0,39,364952,354,208,1,95,0,148,31,125,273,1,172,172,2
15:30:32,22.5,0.0215506,1.34,19.40,0,0,0,0,0,0,4,12,290806,3,0,4,352,112467,1765,0,0,7417,5376,2506,3093,463,71,566,126,2,42,42,1,947,276,950804,87,4,17,2,188515,188497,4,4,4,5,11,290452,179578,7,8,90,9,5,0,5,0,40,368479,141,27,0,0,0,8,0,0,8,0,0,0,0
15:30:42,22.5,0.0213445,1.28,19.36,71,81,184,10,2612,9,2,30,276846,24,104,44,1018,100666,2302,486,1,9645,6689,11820,11066,4674,2048,4614,1953,22,100,100,1,7557,4165,937292,203,11,19,4,201255,201228,20,20,11,16,18,276387,178029,9,15,213,19,84,16,15,3,74,302600,251,54,2,8,0,255,178,153,408,0,0,0,0
15:30:51,22.5,0.021221,5.62,20.97,0,0,0,0,0,0,4,7,299132,15,0,4,1319,122182,1784,0,0,7436,5389,2556,2954,462,9,476,0,2,43,43,1,949,276,993126,89,4,17,2,188361,188346,4,5,4,5,11,298815,179397,7,8,108,10,11,0,5,0,39,366842,145,29,0,0,0,7,0,0,7,0,0,0,0
