time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
15:36:40,23.1,0.0220486,1.70,19.36,7,16,0,9,11,1,4,18,283053,14,0,40,692,105727,1839,4,0,7793,5742,2877,3299,403,136,442,126,20,54,54,5,1374,252,917099,103,4,18,3,189011,189000,6,6,4,5,8,282716,178830,5,7,113,21,14,6,5,1,48,335758,183,35,1,4,23,5,0,0,5,1,2,1,2
15:36:49,23.1,0.0218047,2.18,19.73,0,0,0,0,7,0,4,11,290432,13,0,4,1313,113079,1730,2,0,7276,5227,1342,1795,216,6,229,0,2,51,51,1,596,101,945636,105,2,17,3,187137,187126,4,5,2,2,4,290137,179537,4,5,116,22,12,6,2,1,45,358606,151,30,1,0,0,1,0,0,1,1,0,0,1
15:36:59,23.1,0.0220088,1.77,19.34,0,0,0,0,0,0,4,7,298477,10,0,4,1327,121521,1657,0,0,7714,5675,1393,1593,63,4,87,0,2,47,47,3,180,19,984066,93,0,18,2,188819,188808,4,4,0,0,4,298143,179419,3,3,102,17,9,0,0,0,45,380877,138,27,1,0,0,2,0,0,2,1,0,0,1
15:37:10,23.1,0.0218445,1.79,19.36,12,14,12,2,7,1,5,15,296538,14,2,12,1322,119734,1757,2,1,7291,5235,1381,1964,226,69,303,126,6,50,50,1,604,124,977770,103,3,17,3,187087,187055,8,8,2,2,4,296312,179408,4,5,122,22,17,6,2,1,45,364231,156,30,0,0,0,2,0,4,6,0,0,0,0
15:37:19,23.1,0.0219711,2.30,19.73,0,1,0,1,7,1,4,14,298433,13,0,8,1327,121946,1861,2,0,7726,5686,2780,3201,404,73,419,0,4,54,54,5,1340,240,992952,103,4,17,2,188941,188922,6,7,4,5,8,298055,178903,5,7,112,19,12,6,5,1,48,357218,166,34,1,1,0,4,0,0,4,1,1,1,2
15:37:29,23.1,0.0219262,1.82,18.61,0,0,0,0,0,0,4,12,293026,6,0,4,1344,116411,1887,0,0,7243,5207,612,1338,60,4,157,63,156,46,46,1,72,20,958445,95,1,20,3,186488,186484,100,5,0,1,2,292875,179640,3,3,167,14,8,0,0,0,44,373210,323,94,0,0,0,3,0,0,3,0,0,0,0
15:37:38,23.1,0.0220752,1.82,18.35,0,0,0,0,7,0,4,9,299164,14,0,4,1319,121769,1694,2,0,7124,5092,1062,1689,202,69,244,63,2,48,48,1,607,108,988482,99,3,17,2,187136,187129,4,5,2,1,4,299032,180000,4,5,105,11,5,6,2,1,41,380465,144,31,0,0,0,2,0,0,2,0,0,0,0
15:37:48,23.1,0.0220394,1.83,19.36,12,14,12,2,8,1,4,14,296355,13,2,12,796,119208,1756,2,1,7132,5092,1090,1818,203,6,300,0,6,49,49,1,606,123,976215,101,3,17,2,186352,186346,8,9,2,4,4,296220,179237,4,5,107,11,5,6,2,1,42,371352,151,33,0,0,0,1,0,2,3,0,0,0,0
15:37:58,23.1,0.0220854,2.24,19.73,0,0,0,0,4,0,4,5,299621,13,0,4,1325,122185,1774,2,0,7114,5083,1059,1480,199,68,210,63,2,48,48,1,590,105,989534,99,2,18,2,186971,186958,4,5,2,2,4,299277,179926,4,5,104,11,5,6,2,1,40,374064,148,28,0,0,0,1,0,0,1,0,0,0,0
15:38:08,23.1,0.0220649,2.11,20.74,0,0,0,0,0,0,4,3,299793,7,0,4,1310,122177,1655,0,0,7110,5077,447,872,52,4,77,0,2,44,44,1,56,12,986202,91,0,17,2,186758,186742,4,5,0,1,2,299356,179965,3,3,95,10,4,0,0,0,43,384315,138,28,0,0,0,2,0,0,2,0,0,0,0
15:38:17,23.1,0.0219772,1.77,19.36,0,0,0,0,8,0,4,8,297640,15,0,4,1305,121396,1733,2,0,7137,5098,1069,1786,207,6,289,63,2,48,48,1,606,128,984341,99,3,17,2,186006,186002,4,5,3,3,4,297514,178859,4,5,107,11,5,6,2,1,43,373542,149,26,0,0,0,1,0,0,1,0,0,0,0
15:38:27,23.1,0.0219027,1.59,18.33,10,12,10,2,8,1,4,10,298478,13,1,10,1301,121960,1695,2,1,7118,5086,1084,1479,201,6,218,31,5,48,48,1,589,116,986401,99,2,17,2,185937,185922,6,7,2,2,4,298100,178879,4,5,104,11,5,6,2,1,42,371509,144,29,0,0,0,1,0,1,2,0,0,0,0
15:38:37,23.1,0.0217312,1.57,19.36,2,8,0,6,8,1,4,12,296868,16,0,28,1314,119446,1734,2,0,7111,5082,1076,1791,204,70,299,220,14,47,47,1,603,124,977303,97,3,17,2,187117,187112,6,7,2,2,4,296734,179982,4,5,105,11,5,6,2,1,41,365861,159,33,3,4,9,1,0,0,1,1,3,2,3
15:38:46,23.1,0.0219119,2.11,18.72,0,0,0,0,8,0,4,24,297082,12,0,4,376,119577,1775,2,0,7449,5396,3138,3866,607,201,699,189,2,49,49,1,1489,376,989054,101,7,17,2,188469,188461,4,5,6,8,13,296896,179105,8,10,106,12,6,6,7,1,43,367845,146,27,0,0,0,5,0,0,5,0,0,0,0
15:38:56,23.1,0.0220854,1.77,19.36,0,0,0,0,0,0,4,16,297462,7,0,2,1318,120413,1692,0,0,7430,5387,2513,3174,457,72,519,126,1,42,42,1,955,286,987251,87,5,17,2,188624,188616,2,3,4,5,11,297313,179577,7,8,92,11,5,0,5,0,41,371534,142,30,0,0,0,7,0,0,7,0,0,0,0
15:39:06,23.1,0.0221129,1.70,18.35,10,12,10,2,8,1,4,24,298375,14,2,12,1217,121591,1884,2,1,7445,5396,3183,3616,609,75,639,63,6,53,53,1,1466,375,994403,109,6,17,2,188342,188324,8,9,6,7,13,298026,179140,8,10,116,16,7,6,7,1,45,359433,167,35,1,0,0,5,0,2,7,1,0,0,1
15:39:15,23.1,0.0220752,1.77,19.36,1,8,0,7,9,1,4,25,285742,14,0,32,1341,109769,1884,2,0,7461,5408,3154,3803,616,137,679,220,16,49,49,1,1494,384,936530,101,7,17,2,187564,187550,6,6,6,7,13,285530,178266,8,10,108,14,6,6,7,1,42,341590,166,25,3,5,14,5,0,0,5,1,3,2,3
15:39:25,23.1,0.0220149,2.24,20.74,0,0,0,0,8,0,4,23,274594,14,0,4,1324,98483,1838,2,0,7441,5390,3146,3805,608,74,679,0,2,49,49,1,1490,360,881218,101,7,17,2,187324,187310,4,4,6,8,13,274394,177982,8,10,109,13,7,6,7,1,43,321798,164,29,0,0,0,7,0,0,7,0,0,0,0
15:39:35,23.1,0.0220588,1.77,19.36,0,2,0,2,0,1,4,5,296545,6,0,12,466,120665,1813,0,0,7711,5584,2518,2256,404,17,383,0,141,42,42,1,796,227,985553,87,3,20,2,186950,186936,89,7,3,0,11,295929,177720,7,8,228,12,94,0,7,0,41,375281,304,91,3,9,9,5,0,0,5,1,3,2,3
15:39:45,23.1,0.0220282,1.76,18.35,0,0,0,0,9,0,4,12,297713,15,0,4,972,121317,1729,2,0,7381,5356,2888,2606,524,11,386,0,2,47,47,1,1273,316,990236,97,5,17,2,187441,187420,4,4,5,2,8,297358,178467,6,7,104,11,5,6,6,1,42,366365,148,27,0,0,0,3,0,0,3,0,0,0,0
15:39:54,23.1,0.0219986,1.88,19.36,0,4,0,4,9,1,4,6,296838,12,0,20,1329,119848,1724,2,0,7131,5094,1064,1693,200,6,270,126,10,48,48,1,604,120,978194,99,3,17,2,186763,186757,6,6,2,2,4,296705,179622,4,5,103,11,5,6,2,1,40,375100,152,34,3,9,11,2,0,0,2,1,3,2,3
15:40:04,23.1,0.0220068,2.18,19.73,0,0,0,0,9,0,4,18,293271,13,0,4,1333,116065,1737,2,0,7138,5101,1070,1692,204,7,271,63,2,48,48,1,606,127,960116,99,3,17,2,186846,186841,4,4,2,2,4,293179,179682,4,5,105,11,6,6,2,1,42,372802,142,29,0,0,0,1,0,0,1,0,0,0,0
15:40:14,23.1,0.022067,1.70,19.36,0,0,0,0,0,0,4,6,299514,11,0,4,342,121102,1699,0,0,7106,5079,448,890,48,66,73,94,2,43,43,1,59,19,984540,89,0,17,2,186665,186655,4,5,0,0,2,299208,179882,3,3,97,10,4,0,0,0,41,376811,145,29,0,0,0,1,0,0,1,0,0,0,0
15:40:24,23.1,0.0219129,2.24,19.36,10,12,10,2,8,1,4,9,297829,15,2,12,1327,121387,1783,2,1,7134,5097,1089,1520,207,6,272,0,6,48,48,1,601,123,983949,99,2,17,2,186025,186011,8,8,2,2,4,297504,178956,4,5,106,11,5,6,2,1,41,368250,160,32,0,0,0,1,1,10,11,0,0,0,0
15:40:34,23.1,0.0218884,1.97,19.36,0,0,0,0,8,0,4,10,298563,37,0,4,1330,121754,1814,2,0,7138,5100,1079,1852,205,8,302,0,2,46,46,1,606,121,987695,95,3,18,2,186532,186527,4,5,2,3,4,298404,179390,4,5,103,33,5,6,2,1,35,358304,159,28,0,0,0,1,0,0,1,0,0,0,0
15:40:43,23.1,0.021968,2.11,19.67,0,0,0,0,9,0,4,9,267944,18,0,4,1298,91564,1613,2,0,7147,5106,1066,1763,203,69,280,126,2,48,48,1,603,127,837366,99,3,17,2,185166,185164,4,5,2,2,4,267806,178016,4,5,103,17,5,6,2,1,42,338553,143,31,0,0,0,1,0,0,1,0,0,0,0
15:40:53,23.1,0.0218292,1.80,19.46,0,0,0,0,0,0,6,6,297042,18,0,4,333,120499,1644,0,0,7095,5074,446,900,51,4,77,0,2,42,42,1,62,19,977282,87,0,17,2,184787,184773,4,5,0,0,2,296714,178025,3,3,90,22,4,0,0,0,40,379974,139,26,0,0,0,1,0,0,1,0,0,0,0
15:41:03,23.1,0.0217435,1.69,20.19,10,12,10,2,9,1,4,16,287923,15,2,12,1323,111179,1763,2,1,7152,5103,1109,1552,207,7,224,31,6,49,49,1,609,115,933686,101,2,18,2,186290,186278,8,8,2,2,4,287584,179150,4,5,117,11,11,6,2,1,43,360439,153,29,0,0,0,3,0,2,5,0,0,0,0
15:41:12,23.1,0.0219609,1.83,19.84,0,0,0,0,7,0,3,13,280412,14,0,4,1310,102841,1682,2,0,7138,5089,1057,1776,193,5,262,0,2,47,47,1,601,115,895680,97,3,17,2,186643,186638,4,4,2,2,4,280273,179503,4,5,103,11,5,6,2,1,39,344451,145,31,0,0,0,1,0,0,1,0,0,0,0
15:41:22,23.1,0.0218884,2.71,19.99,0,0,0,0,8,0,2,20,291641,14,0,4,1347,115166,1917,2,0,7537,5373,3825,4203,1051,140,1078,283,2,47,47,1,2206,796,968715,97,9,17,47,189534,189507,4,4,9,10,17,291217,178887,8,12,110,13,15,6,10,1,41,340478,160,30,0,0,0,22,0,0,22,0,0,0,0
15:41:32,23.1,0.0221047,2.01,19.84,0,0,0,0,0,0,2,17,288454,8,0,4,1341,113967,1822,0,0,7520,5363,3207,3863,895,138,977,126,2,44,44,1,1669,708,956435,91,8,17,47,187411,187398,4,4,7,8,15,288302,176949,7,10,110,14,17,0,8,0,38,346476,147,33,0,0,0,23,0,0,23,0,0,0,0
15:41:42,23.1,0.0219313,1.80,19.49,11,17,11,6,8,2,2,18,293059,12,2,28,1454,117229,1945,2,1,8191,5647,4177,4610,1057,400,1078,189,38,48,48,1,2235,793,979877,99,9,18,48,191418,191391,24,10,9,10,17,292685,178535,10,14,308,17,261,6,11,1,43,342033,203,57,3,5,7,21,1,11,32,1,3,2,3
15:41:52,23.1,0.0217506,2.02,19.84,10,12,6,2,9,1,4,22,292172,15,2,12,835,115977,1846,2,1,7317,5221,3849,4322,1059,171,1069,126,6,46,46,1,2199,786,972915,95,9,16,47,188516,188492,8,8,9,10,17,291840,178094,8,12,110,13,15,6,10,1,40,340489,164,36,0,0,0,22,1,6,28,0,0,0,0
15:42:01,23.1,0.0218445,2.12,19.73,0,0,0,0,8,0,2,25,288751,13,0,4,842,112492,1807,2,0,7572,5404,3895,4394,1042,140,1071,126,2,48,48,1,2244,793,956000,99,9,17,48,189025,189003,4,5,9,10,17,288427,178234,8,12,113,16,17,6,10,1,43,341124,155,30,0,0,0,22,0,0,22,0,0,0,0
15:42:11,23.1,0.0219078,1.83,19.61,0,0,0,0,0,0,5,12,284174,8,0,4,644,110603,1810,0,0,7682,5513,3470,4089,917,200,993,252,2,45,45,1,1671,697,939278,93,8,17,48,186386,186374,4,5,7,8,15,283957,175441,7,10,110,24,21,0,8,0,41,340867,157,32,0,0,0,25,0,0,25,0,0,0,0
15:42:21,23.1,0.0219435,1.82,19.36,11,13,11,2,9,1,4,30,277286,15,2,12,507,102328,1927,2,1,8183,6009,5619,6316,1251,143,1323,63,6,55,55,5,2974,915,911971,105,12,17,48,190501,190483,8,9,11,13,21,277135,176741,9,14,123,23,24,6,13,1,49,320982,182,37,0,0,0,22,1,11,33,0,0,0,0
15:42:31,23.1,0.0218466,1.70,19.36,12,14,12,2,8,1,4,17,291166,12,1,12,474,116079,1908,2,1,7671,5500,4114,4518,1069,140,1092,220,6,49,49,1,2184,787,973250,101,9,17,48,187793,187771,8,9,9,10,17,290809,176675,8,12,118,24,22,6,10,1,42,340375,178,40,0,0,0,22,0,2,24,0,0,0,0
15:42:40,23.1,0.0219313,2.24,19.73,0,0,0,0,7,0,4,27,284028,13,0,4,554,110356,2015,2,0,8198,6012,5587,5968,1251,395,1274,252,2,55,55,5,2967,915,946809,105,11,18,48,188944,188912,4,4,11,13,21,283672,175248,9,14,121,23,24,6,13,1,48,311481,186,35,0,0,0,24,0,0,24,0,0,0,0
15:42:50,23.1,0.02197,1.58,19.36,0,0,0,0,0,0,4,14,290453,7,0,4,1335,115199,1750,0,0,7321,5261,1804,1950,507,7,287,0,2,46,46,1,813,387,954546,95,3,17,14,186796,186780,4,4,3,2,8,290040,177698,4,4,112,23,21,0,3,0,45,364971,150,27,0,0,0,3,0,0,3,0,0,0,0
15:43:00,23.1,0.0218935,1.70,20.36,11,13,11,2,9,1,4,10,298102,16,1,12,1340,121734,1949,2,1,7787,5732,2871,3327,403,73,423,63,6,56,56,5,1363,233,992031,107,4,17,3,189037,189016,8,8,4,6,8,297732,178865,5,7,119,21,14,6,5,1,50,336599,173,35,0,0,0,4,0,3,7,0,0,0,0
15:43:10,23.1,0.02207,1.77,19.36,0,0,0,0,8,0,4,17,298183,12,0,4,639,120713,1738,2,0,7298,5243,1350,1847,226,69,267,126,2,54,54,1,596,124,984437,111,2,17,3,186844,186830,4,5,2,3,4,297852,179212,4,5,121,26,12,6,2,1,45,376005,144,28,0,0,0,1,0,0,1,0,0,0,0
15:43:20,23.1,0.0222017,2.25,18.72,0,0,0,0,0,0,4,8,298559,8,0,4,351,120474,1806,0,0,7732,5687,2149,2660,248,70,302,63,2,51,51,5,814,149,987159,97,2,18,2,189273,189260,4,5,2,5,6,298236,179549,4,5,105,18,11,0,3,0,48,367375,154,32,1,0,0,3,0,0,3,1,0,0,1
15:43:30,23.1,0.0220129,1.52,18.35,0,0,0,0,0,0,4,5,297621,7,0,4,1332,120115,1718,0,0,7283,5227,758,1436,73,67,164,126,2,47,47,1,71,20,978157,97,1,17,3,187539,187534,4,5,0,1,2,297481,180077,3,3,121,22,20,0,0,0,44,382231,142,26,1,0,0,2,0,0,2,1,0,0,1
15:43:39,23.1,0.0220251,1.76,19.36,12,14,12,2,8,1,5,18,293011,14,1,12,1307,116690,1755,2,1,7769,5720,2796,3102,404,72,438,63,6,55,55,5,1341,248,967542,105,5,17,2,188894,188878,8,9,4,2,8,292689,178766,5,7,114,18,12,6,5,1,49,373205,164,31,1,0,0,4,0,4,8,1,0,0,1
15:43:49,23.1,0.0219915,2.23,19.73,0,0,0,0,8,0,5,11,288506,17,0,4,1304,112053,1699,2,0,7337,5265,1388,2020,224,7,298,0,2,52,52,1,609,115,939685,107,3,18,3,186513,186504,4,4,2,2,4,288357,178763,4,5,134,25,23,6,2,1,45,366874,158,27,1,0,0,4,0,0,4,1,0,0,1
15:43:58,23.1,0.0219486,2.30,19.71,0,0,0,0,0,0,4,8,298497,5,0,2,334,120470,1641,0,0,7091,5068,434,987,51,4,126,63,1,43,43,1,68,20,981034,89,1,17,2,186439,186434,2,2,0,0,2,298346,179574,3,3,91,10,4,0,0,0,40,388307,136,28,1,0,0,1,0,0,1,1,1,1,2
15:44:08,23.1,0.022119,1.65,19.36,0,0,0,0,0,0,5,25,285762,7,0,4,1338,111711,1794,0,0,7452,5388,2532,3401,458,72,648,189,2,45,45,1,956,278,938671,93,5,17,2,185764,185756,4,4,4,17,11,285673,176719,7,8,98,11,6,0,5,0,42,352183,149,30,0,0,0,5,0,0,5,0,0,0,0
15:44:18,23.1,0.0220139,1.71,19.36,11,13,7,2,7,1,4,17,292069,14,1,12,963,115498,1895,2,1,7439,5393,3162,3580,613,137,625,126,6,47,47,1,1477,375,964925,97,6,17,2,187943,187921,8,8,6,7,13,291751,178726,8,10,104,12,6,6,7,1,41,352160,165,34,0,0,0,7,0,3,10,0,0,0,0
15:44:28,23.1,0.0220527,1.70,19.36,0,0,0,0,7,0,4,13,297566,14,0,4,1324,121020,1804,2,0,7443,5393,3148,3529,617,200,638,126,2,49,49,1,1478,376,991959,101,6,18,2,188244,188226,4,4,6,7,13,297218,178991,8,10,108,12,6,6,7,1,42,365262,154,29,0,0,0,8,0,0,8,0,0,0,0
15:44:37,23.1,0.0219098,2.23,18.72,0,0,0,0,9,0,5,28,293365,17,0,4,1350,117218,1811,2,0,7455,5401,3145,3767,610,137,681,126,2,48,48,1,1494,373,972555,99,7,17,2,188036,188021,4,4,6,8,13,293142,178721,8,10,109,12,6,6,7,1,43,349497,160,29,0,0,0,4,0,0,4,0,0,0,0
15:44:47,23.1,0.0219078,2.06,19.36,0,0,0,0,0,0,4,18,293647,7,0,4,356,116729,1733,0,0,7396,5362,2515,2908,459,102,467,0,2,43,43,1,941,257,968775,89,4,17,2,187250,187235,4,4,4,5,11,293276,178302,7,8,93,13,5,0,5,0,41,373802,136,26,0,0,0,7,0,0,7,0,0,0,0
15:44:57,23.1,0.0220241,1.65,19.36,12,14,12,2,8,1,4,13,296509,13,2,12,356,119834,1755,2,1,7437,5393,3176,3542,606,74,610,0,6,48,48,1,1476,365,987450,99,6,18,2,187394,187377,8,8,6,5,13,296197,178176,8,10,104,13,6,6,7,1,43,366446,151,33,0,0,0,7,0,4,11,0,0,0,0
15:45:07,23.1,0.0221792,2.24,19.73,0,0,0,0,9,0,4,10,298698,15,0,4,1320,121758,1758,2,0,7302,5272,2579,2475,491,199,360,189,2,50,50,1,1266,311,992512,103,5,17,2,188079,188063,4,4,5,2,8,298390,179434,6,7,110,11,6,6,6,1,44,367828,151,28,0,0,0,1,0,0,1,0,0,0,0
15:45:17,23.1,0.0220945,1.83,19.36,0,0,0,0,0,0,4,5,299787,6,0,2,337,121195,1643,0,0,7091,5066,434,832,51,3,76,0,1,42,42,1,55,12,984491,87,0,17,2,186725,186706,2,3,0,0,2,299365,179962,3,3,90,10,4,0,0,0,40,383070,133,29,0,0,0,1,0,0,1,0,0,0,0
15:45:27,23.1,0.0221231,1.81,18.35,11,13,7,2,8,1,4,9,298508,12,2,12,1311,121629,1702,2,1,7386,5361,2923,2661,527,73,397,0,6,48,48,1,1271,305,992586,99,5,17,2,188362,188340,8,9,5,2,8,298160,179352,6,7,104,11,6,6,6,1,42,372039,154,32,0,0,0,4,1,7,11,0,0,0,0
15:45:36,23.1,0.0218455,1.65,19.36,0,0,0,0,9,0,4,6,299146,15,0,4,1324,122006,1739,2,0,7123,5088,1063,1457,193,6,204,0,2,48,48,1,580,109,988072,99,2,22,2,186687,186666,4,5,2,2,4,298785,179612,4,5,107,11,5,6,2,1,42,377867,146,27,0,0,0,0,0,0,0,0,0,0,0
15:45:46,23.1,0.022169,2.18,20.74,0,0,0,0,9,0,6,18,295837,14,0,4,343,118813,1723,2,0,7131,5092,1060,1757,201,6,287,0,2,47,47,1,601,118,974533,97,3,17,2,185686,185679,4,5,3,6,4,295647,178572,4,5,103,11,5,6,2,1,41,361544,157,33,1,0,0,1,0,0,1,1,0,0,1
15:45:55,23.1,0.0220956,2.24,19.73,0,0,0,0,0,0,4,14,296861,6,0,4,1321,120312,1722,0,0,7122,5081,468,1222,52,4,174,0,2,43,43,1,70,20,976133,89,1,17,2,185985,185979,4,5,0,5,2,296666,179078,3,3,100,10,10,0,0,0,41,380903,136,29,1,0,0,2,0,0,2,1,0,0,1
15:46:05,23.1,0.022166,1.70,19.36,0,0,0,0,0,0,4,11,298725,7,0,4,334,120308,1676,0,0,7090,5066,436,752,51,4,74,0,2,42,42,1,50,12,979506,87,0,17,2,186556,186532,4,4,0,0,2,298239,179772,3,3,91,10,4,0,0,0,40,386848,131,28,1,0,0,2,0,0,2,1,0,0,1
15:46:15,23.1,0.0219129,1.65,19.36,0,0,0,0,8,0,4,16,298835,12,0,4,1324,121803,1710,2,0,7139,5100,1058,1454,204,6,214,0,2,48,48,1,592,104,987060,99,2,17,2,186548,186535,4,4,2,2,4,298499,179459,4,5,103,11,5,6,2,1,41,375953,144,25,1,0,0,1,0,0,1,1,0,0,1
